# -- start of yaml config --
# ---
# app:
#   name: strand-cam-pylon
#   version: 0.11.1
#   git_hash: 313a43e8b8154508d78f5b914b2fc569781a68e7
# camera:
#   vendor: Basler
#   model: Basler-22117938
#   serial: "22117938"
#   width: 1280
#   height: 1024
# created_at: "2022-05-06T10:55:10.489690743+02:00"
# csv_rate_limit: ~
# object_detection_cfg:
#   do_update_background_model: false
#   polarity: DetectDark
#   alpha: 0.01
#   n_sigma: 7.0
#   bright_non_gaussian_cutoff: 255
#   bright_non_gaussian_replacement: 5
#   bg_update_interval: 200
#   diff_threshold: 30
#   use_cmp: true
#   max_num_points: 1
#   feature_window_size: 30
#   clear_fraction: 0.3
#   despeckle_threshold: 5
#   valid_region:
#     Circle:
#       center_x: 640
#       center_y: 512
#       radius: 512
# -- end of yaml config --
time_microseconds,frame,x_px,y_px,orientation_radians_mod_pi,central_moment,led_1,led_2,led_3
32966058,39588,507.1,208.4,-1.202,4841,0,0,16000
32999544,39589,507.1,206.3,-1.359,4767,0,0,16000
33032828,39590,506.6,205.5,-1.400,4857,0,0,16000
33066090,39591,506.4,204.0,-1.428,4801,0,0,16000
33099497,39592,506.2,202.8,-1.451,4823,0,0,16000
33132912,39593,506.0,202.2,-1.439,4646,0,0,16000
33166068,39594,505.5,201.0,-1.477,4891,0,0,16000
33199478,39595,505.1,200.2,-1.515,4748,0,0,16000
33232784,39596,504.8,199.6,-1.532,4580,0,0,16000
33266097,39597,504.2,198.2,1.531,4777,0,0,16000
33299428,39598,503.8,196.4,1.477,4683,0,0,16000
33332803,39599,503.3,194.9,1.461,4743,0,0,16000
33366232,39600,502.6,193.1,1.456,4663,0,0,16000
33399470,39601,501.9,191.3,1.431,4554,0,0,16000
33432814,39602,500.7,189.1,1.389,4685,0,0,16000
33466035,39603,499.7,187.2,1.328,4600,0,0,16000
33499461,39604,498.8,185.2,1.295,4589,0,0,16000
33532772,39605,497.7,182.5,1.258,4588,0,0,16000
33566073,39606,496.5,180.4,1.272,4603,0,0,16000
33599466,39607,495.2,178.6,1.203,4432,0,0,16000
33632807,39608,493.8,176.4,1.153,4561,0,0,16000
33666044,39609,492.6,174.9,1.138,4396,0,0,16000
33699458,39610,491.2,173.3,1.111,4502,0,0,16000
33732782,39611,489.5,171.3,1.066,4478,0,0,16000
33766033,39612,488.2,169.9,1.051,4384,0,0,16000
33799453,39613,486.8,168.1,1.062,4358,0,0,16000
33832782,39614,485.7,166.3,1.064,4361,0,0,16000
33866115,39615,484.7,164.8,1.044,4362,0,0,16000
33899467,39616,483.6,163.1,1.071,4190,0,0,16000
33932826,39617,482.2,161.1,1.077,4252,0,0,16000
33966106,39618,481.2,159.4,1.047,4288,0,0,16000
33999467,39619,480.3,157.9,1.024,4203,0,0,16000
34032732,39620,479.3,156.6,1.030,4184,0,0,16000
34066089,39621,478.2,155.1,1.059,4124,0,0,16000
34099559,39622,477.1,153.7,1.033,4132,0,0,16000
34132760,39623,476.3,152.4,1.086,4103,0,0,16000
34166064,39624,475.6,151.3,1.071,4099,0,0,16000
34199456,39625,474.7,150.3,1.084,3916,0,0,16000
34232769,39626,473.8,149.1,1.109,4143,0,0,16000
34266032,39627,473.4,148.2,1.090,4138,0,0,16000
34299386,39628,472.7,146.9,1.163,4050,0,0,16000
34332776,39629,472.1,145.9,1.129,4073,0,0,16000
34366054,39630,471.3,144.6,1.137,4090,0,0,16000
34399483,39631,470.5,143.7,1.123,4015,0,0,16000
34432761,39632,469.6,143.3,1.063,3981,0,0,16000
34466010,39633,468.9,143.4,0.979,3886,0,0,16000
34499499,39634,468.0,143.2,0.867,3942,0,0,16000
34532810,39635,467.1,143.6,0.678,3855,0,0,16000
34566137,39636,465.6,143.7,0.569,4015,0,0,16000
34599506,39637,464.5,144.0,0.514,3891,0,0,16000
34632844,39638,462.6,143.9,0.407,4076,0,0,16000
34666013,39639,460.2,143.5,0.369,4040,0,0,16000
34699431,39640,457.6,143.4,0.345,4017,0,0,16000
34732806,39641,455.0,143.1,0.325,4131,0,0,16000
34766009,39642,452.8,143.1,0.289,3979,0,0,16000
34799418,39643,451.4,143.2,0.311,3947,0,0,16000
34832806,39644,450.9,143.3,0.278,3929,0,0,16000
34865977,39645,449.4,143.5,0.228,3996,0,0,16000
34899450,39646,447.9,144.0,0.101,4052,0,0,16000
34932808,39647,445.4,144.6,0.024,4040,0,0,16000
34966036,39648,442.8,145.2,-0.030,4079,0,0,16000
34999438,39649,440.1,145.6,-0.036,3938,0,0,16000
35032708,39650,437.3,146.3,-0.036,4009,0,0,16000
35066059,39651,434.7,146.9,-0.062,3993,0,0,16000
35099423,39652,432.2,147.5,-0.035,3859,0,0,16000
35132894,39653,429.1,148.0,-0.072,4060,0,0,16000
35166037,39654,426.1,148.8,-0.067,3922,0,0,16000
35199451,39655,423.4,149.2,-0.080,4048,0,0,16000
35232777,39656,420.5,149.8,-0.098,3952,0,0,16000
35266026,39657,418.0,150.3,-0.097,3909,0,0,16000
35299461,39658,415.7,150.8,-0.114,3913,0,0,16000
35332751,39659,413.2,151.2,-0.100,3867,0,0,16000
35366033,39660,411.1,151.3,-0.080,3902,0,0,16000
35399354,39661,408.9,151.5,-0.085,3710,0,0,16000
35432736,39662,406.8,151.9,-0.090,3844,0,0,16000
35466037,39663,405.2,151.8,-0.045,3790,0,0,16000
35499468,39664,403.7,151.7,-0.043,3639,0,0,16000
35532815,39665,402.2,151.7,-0.005,3719,0,0,16000
35566114,39666,401.4,151.6,0.041,3702,0,0,16000
35599427,39667,401.6,151.5,0.086,3630,0,0,16000
35632807,39668,401.6,151.5,0.085,3568,0,0,16000
35666042,39669,401.5,151.4,0.098,3601,0,0,16000
35699442,39670,401.5,151.4,0.065,3628,0,0,16000
35732774,39671,401.6,151.5,0.072,3607,0,0,16000
35766009,39672,401.6,151.4,0.056,3680,0,0,16000
35799740,39673,401.6,151.4,0.068,3670,0,0,16000
35832783,39674,402.5,151.5,0.256,3715,0,0,16000
35866072,39675,403.6,151.4,0.562,3629,0,0,16000
35899456,39676,403.9,150.9,0.916,3605,0,0,16000
35932661,39677,405.0,150.9,1.267,3668,0,0,16000
35966053,39678,406.0,150.8,-1.520,3677,0,0,16000
35999444,39679,407.3,150.1,-1.208,3705,0,0,16000
36032723,39680,408.4,149.0,-0.999,3712,0,0,16000
36066247,39681,409.8,148.3,-0.762,3791,0,0,16000
36099480,39682,412.0,147.4,-0.564,3778,0,0,16000
36132817,39683,414.2,147.0,-0.426,3932,0,0,16000
36166004,39684,416.5,146.3,-0.326,3768,0,0,16000
36199449,39685,419.1,145.8,-0.285,3858,0,0,16000
36232786,39686,421.8,145.2,-0.297,3840,0,0,16000
36266058,39687,424.4,144.6,-0.260,3943,0,0,16000
36299428,39688,426.9,143.8,-0.251,3873,0,0,16000
36332692,39689,428.2,143.6,-0.230,3836,0,0,16000
36366070,39690,430.2,143.3,-0.186,3817,0,0,16000
36399486,39691,432.8,143.0,-0.204,3899,0,0,16000
36433298,39692,434.9,142.2,-0.192,3961,0,0,16000
36466015,39693,437.1,142.0,-0.153,3935,0,0,16000
36499406,39694,439.7,141.6,-0.156,3909,0,0,16000
36532701,39695,442.7,141.1,-0.161,4043,0,0,16000
36565998,39696,445.3,140.5,-0.165,3926,0,0,16000
36599416,39697,448.4,139.7,-0.191,4048,0,0,16000
36632811,39698,451.0,139.1,-0.169,4070,0,0,16000
36666027,39699,453.5,138.6,-0.143,4027,0,0,16000
36699419,39700,456.5,137.9,-0.201,3945,0,0,16000
36732763,39701,458.0,137.6,-0.183,3897,0,0,16000
36766061,39702,458.4,137.7,-0.095,3981,0,0,16000
36799414,39703,458.6,137.7,-0.121,4079,0,0,16000
36832753,39704,458.4,137.7,-0.097,4036,0,0,16000
36866028,39705,458.4,137.7,-0.125,4041,0,0,16000
36899433,39706,458.4,137.7,-0.111,3991,0,0,16000
36932779,39707,458.4,137.8,-0.103,4093,0,0,16000
36966007,39708,458.5,137.7,-0.105,3993,0,0,16000
36999553,39709,458.5,137.7,-0.105,4060,0,0,16000
37032851,39710,458.6,137.6,-0.088,4027,0,0,16000
37066119,39711,458.8,137.7,-0.024,4116,0,0,16000
37099479,39712,457.8,138.4,0.280,3975,0,0,16000
37132822,39713,456.4,140.0,0.598,3892,0,0,16000
37166128,39714,456.6,141.8,0.820,3885,0,0,16000
37199484,39715,457.3,144.3,0.888,3959,0,0,16000
37232744,39716,458.4,147.2,0.996,3906,0,0,16000
37266015,39717,459.1,150.1,1.035,4080,0,0,16000
37299712,39718,460.0,153.4,1.055,4018,0,0,16000
37332753,39719,460.8,156.4,1.034,4139,0,0,16000
37366010,39720,462.0,159.6,1.088,4160,0,0,16000
37399372,39721,463.5,162.4,1.064,4271,0,0,16000
37432771,39722,464.6,165.6,1.010,4233,0,0,16000
37465979,39723,466.2,168.1,1.053,4292,0,0,16000
37499430,39724,467.6,171.0,1.025,4397,0,0,16000
37532731,39725,469.2,174.2,1.042,4351,0,0,16000
37566438,39726,470.6,177.1,1.025,4318,0,0,16000
37599349,39727,471.7,179.5,1.002,4398,0,0,16000
37632681,39728,472.7,181.8,1.020,4396,0,0,16000
37665989,39729,473.8,184.4,0.964,4433,0,0,16000
37699418,39730,475.0,186.3,0.991,4534,0,0,16000
37732759,39731,476.0,188.3,1.014,4566,0,0,16000
37766038,39732,477.2,190.5,0.964,4550,0,0,16000
37799508,39733,478.1,192.5,0.956,4685,0,0,16000
37832802,39734,479.0,194.4,0.989,4639,0,0,16000
37866056,39735,480.3,196.4,0.956,4636,0,0,16000
37899484,39736,481.4,198.3,0.948,4600,0,0,16000
37932805,39737,482.3,200.0,0.964,4539,0,0,16000
37966086,39738,483.7,201.5,0.897,4732,0,0,16000
37999420,39739,485.5,203.2,0.826,4765,0,0,16000
38032781,39740,487.5,205.1,0.799,4580,0,0,16000
38065988,39741,490.0,207.1,0.712,4834,0,0,16000
38099418,39742,491.9,208.9,0.685,4864,0,0,16000
38132778,39743,494.0,210.7,0.696,4730,0,0,16000
38166060,39744,496.3,212.0,0.673,4744,0,0,16000
38199443,39745,498.1,213.3,0.673,4809,0,0,16000
38232757,39746,500.4,214.6,0.627,4737,0,0,16000
38266025,39747,502.7,216.1,0.620,4833,0,0,16000
38299428,39748,504.4,217.1,0.575,5029,0,0,16000
38332714,39749,506.4,218.8,0.587,4947,0,0,16000
38365985,39750,507.9,220.2,0.631,4911,0,0,16000
38399414,39751,509.6,221.8,0.654,5080,0,0,16000
38432767,39752,510.6,223.1,0.661,5036,0,0,16000
38466017,39753,511.7,224.8,0.710,4949,0,0,16000
38499425,39754,512.7,226.3,0.727,4947,0,0,16000
38532833,39755,513.6,227.6,0.744,4989,0,0,16000
38566013,39756,514.7,229.3,0.791,4947,0,0,16000
38599396,39757,515.4,230.8,0.844,4868,0,0,16000
38632741,39758,515.9,232.3,0.879,4865,0,0,16000
38665964,39759,516.4,234.1,0.943,4826,0,0,16000
38699452,39760,516.9,236.1,1.003,4803,0,0,16000
38732753,39761,517.3,237.9,1.082,4872,0,0,16000
38766095,39762,517.5,239.4,1.140,4954,0,0,16000
38799401,39763,517.8,241.6,1.203,4865,0,0,16000
38832700,39764,517.9,243.7,1.279,4973,0,0,16000
38866042,39765,518.0,245.9,1.277,5097,0,0,16000
38899509,39766,518.0,248.8,1.325,5152,0,0,16000
38932754,39767,517.7,250.9,1.415,5104,0,0,16000
38965986,39768,517.7,253.2,1.403,5187,0,0,16000
38999509,39769,517.9,256.2,1.450,5144,0,0,16000
39032717,39770,518.0,258.8,1.472,4977,0,0,16000
39065985,39771,518.1,261.5,1.436,5012,0,0,16000
39099429,39772,518.3,264.4,1.357,5043,0,0,16000
39132660,39773,518.7,266.8,1.372,5035,0,0,16000
39166004,39774,519.2,269.2,1.318,5096,0,0,16000
39199416,39775,519.6,271.7,1.347,5167,0,0,16000
39232751,39776,519.8,273.8,1.365,5148,0,0,16000
39266130,39777,520.3,276.2,1.295,5286,0,0,16000
39299432,39778,521.0,278.8,1.289,5281,0,0,16000
39332675,39779,521.8,280.9,1.253,5204,0,0,16000
39365970,39780,522.8,283.5,1.182,5167,0,0,16000
39399413,39781,523.3,284.4,1.147,5254,0,0,16000
39432762,39782,523.3,284.4,1.166,5180,0,0,16000
39466086,39783,523.3,284.4,1.155,5239,0,0,16000
39499413,39784,523.4,284.6,1.142,5208,0,0,16000
39532773,39785,523.4,284.5,1.150,5262,0,0,16000
39566026,39786,523.4,284.5,1.150,5203,0,0,16000
39599387,39787,523.4,284.6,1.129,5219,0,0,16000
39632753,39788,524.1,284.9,1.004,5314,0,0,16000
39665992,39789,524.4,285.2,0.965,5263,0,0,16000
39699396,39790,525.1,285.5,0.938,5336,0,0,16000
39732739,39791,525.5,286.0,0.871,5297,0,0,16000
39766007,39792,526.8,286.9,0.745,5235,0,0,16000
39799407,39793,528.5,287.4,0.604,5418,0,0,16000
39832722,39794,530.7,288.1,0.432,5362,0,0,16000
39866001,39795,532.2,288.4,0.400,5302,0,0,16000
39899445,39796,534.7,289.3,0.382,5366,0,0,16000
39932751,39797,537.7,290.1,0.338,5597,0,0,16000
39965979,39798,539.8,290.5,0.311,5377,0,0,16000
39999360,39799,542.5,291.2,0.308,5471,0,0,16000
40032744,39800,545.2,291.1,0.218,5548,0,0,16000
40066028,39801,547.5,291.0,0.102,5589,0,0,16000
40099256,39802,550.6,291.0,0.066,5526,0,0,16000
40132733,39803,554.0,290.6,-0.020,5711,0,0,16000
40166020,39804,557.0,290.1,-0.043,5614,0,0,16000
40199396,39805,560.2,289.7,-0.071,5669,0,0,16000
40232734,39806,563.7,289.1,-0.113,5705,0,0,16000
40266010,39807,566.5,288.6,-0.106,5714,0,0,16000
40299391,39808,569.0,288.0,-0.087,5701,0,0,16000
40332761,39809,572.0,287.7,-0.133,5770,0,0,16000
40366059,39810,574.4,287.2,-0.108,5724,0,0,16000
40399389,39811,577.2,287.1,-0.087,5669,0,0,16000
40432649,39812,580.2,287.0,-0.100,5709,0,0,16000
40465975,39813,582.8,286.8,-0.117,5646,0,0,16000
40499291,39814,586.0,286.0,-0.083,5585,0,0,16000
40532819,39815,588.7,285.8,-0.077,5502,0,0,16000
40566064,39816,590.3,285.9,-0.070,5711,0,0,16000
40599357,39817,592.8,286.3,0.020,5786,0,0,16000
40632767,39818,594.8,286.6,0.063,5729,0,0,16000
40666060,39819,597.3,287.1,0.076,5778,0,0,16000
40699373,39820,598.9,287.7,0.200,5692,0,0,16000
40732722,39821,600.7,288.9,0.329,5713,0,0,16000
40766021,39822,602.0,290.2,0.425,5883,0,0,16000
40799325,39823,603.7,291.6,0.499,5912,0,0,16000
40833437,39824,605.6,293.5,0.574,5837,0,0,16000
40865989,39825,607.4,295.2,0.602,5848,0,0,16000
40899369,39826,608.2,296.4,0.581,5892,0,0,16000
40932699,39827,608.3,296.5,0.587,5718,0,0,16000
40966034,39828,608.3,296.5,0.560,5856,0,0,16000
40999477,39829,608.4,296.4,0.568,5768,0,0,16000
41032725,39830,608.3,296.5,0.554,5718,0,0,16000
41066059,39831,608.4,296.4,0.562,5727,0,0,16000
41099388,39832,608.6,296.5,0.557,5716,0,0,16000
41132740,39833,609.6,297.2,0.560,5969,0,0,16000
41166016,39834,611.6,298.6,0.577,5818,0,0,16000
41199337,39835,613.3,299.8,0.556,5822,0,0,16000
41232696,39836,615.0,300.6,0.524,5896,0,0,16000
41265987,39837,617.2,301.8,0.539,6152,0,0,16000
41299351,39838,619.2,302.9,0.578,5996,0,0,16000
41332686,39839,621.5,304.2,0.556,5967,0,0,16000
41366034,39840,624.1,305.9,0.563,6094,0,0,16000
41399354,39841,626.5,307.7,0.584,6088,0,0,16000
41432751,39842,629.4,309.6,0.538,5916,0,0,16000
41466068,39843,632.1,311.4,0.530,6207,0,0,16000
41499346,39844,634.6,313.0,0.558,6081,0,0,16000
41532677,39845,637.7,314.8,0.538,6194,0,0,16000
41566004,39846,640.4,316.5,0.547,6212,0,0,16000
41599261,39847,643.3,318.2,0.541,6127,0,0,16000
41632725,39848,646.0,319.4,0.494,6198,0,0,16000
41666027,39849,648.7,320.8,0.522,6156,0,0,16000
41699328,39850,651.1,321.8,0.500,6271,0,0,16000
41732688,39851,654.0,323.3,0.502,6326,0,0,16000
41766018,39852,657.1,324.9,0.505,6395,0,0,16000
41799405,39853,660.1,326.4,0.491,6245,0,0,16000
41832708,39854,663.3,327.8,0.451,6334,0,0,16000
41865971,39855,666.5,329.1,0.472,6365,0,0,16000
41899380,39856,669.5,330.2,0.424,6436,0,0,16000
41932667,39857,672.2,331.4,0.421,6447,0,0,16000
41965972,39858,675.3,332.6,0.425,6439,0,0,16000
41999366,39859,678.5,333.8,0.358,6396,0,0,16000
42032635,39860,681.1,334.4,0.324,6441,0,0,16000
42065999,39861,684.0,334.9,0.254,6374,0,0,16000
42099388,39862,687.2,334.8,0.186,6605,0,0,16000
42132705,39863,689.7,334.7,0.132,6703,0,0,16000
42166059,39864,692.7,334.6,0.082,6502,0,0,16000
42199391,39865,696.2,334.1,0.006,6611,0,0,16000
42232690,39866,699.0,333.8,-0.019,6730,0,0,16000
42265966,39867,702.5,333.4,-0.016,6734,0,0,16000
42299367,39868,705.8,332.9,-0.041,6607,0,0,16000
42332617,39869,708.4,332.4,-0.125,6603,0,0,16000
42365974,39870,711.4,331.8,-0.098,6458,0,0,16000
42399394,39871,714.5,330.9,-0.142,6311,0,0,16000
42432785,39872,717.7,330.4,-0.151,6607,0,0,16000
42465983,39873,720.8,329.8,-0.135,6591,0,0,16000
42499393,39874,724.4,329.1,-0.164,6507,0,0,16000
42532715,39875,727.4,328.6,-0.154,6498,0,0,16000
42566028,39876,730.6,328.0,-0.155,6414,0,0,16000
42599321,39877,734.4,327.4,-0.189,6675,0,0,16000
42632715,39878,737.6,326.8,-0.184,6589,0,0,16000
42665975,39879,740.7,326.2,-0.164,6550,0,0,16000
42699276,39880,744.5,325.4,-0.205,6616,0,0,16000
42732690,39881,747.9,325.2,-0.136,6772,0,0,16000
42765954,39882,750.8,324.7,-0.161,6554,0,0,16000
42799423,39883,754.2,324.2,-0.206,6424,0,0,16000
42832722,39884,757.7,323.5,-0.209,6464,0,0,16000
42865990,39885,761.0,322.8,-0.162,6531,0,0,16000
42899378,39886,764.0,322.4,-0.195,6518,0,0,16000
42932696,39887,767.4,321.7,-0.154,6496,0,0,16000
42966023,39888,771.2,321.0,-0.173,6477,0,0,16000
42999326,39889,773.9,320.5,-0.200,6487,0,0,16000
43032675,39890,776.9,320.1,-0.134,6264,0,0,16000
43065985,39891,780.5,319.9,-0.144,6368,0,0,16000
43099355,39892,783.7,319.5,-0.153,6376,0,0,16000
43132680,39893,786.6,319.5,-0.119,6324,0,0,16000
43166029,39894,789.6,319.6,-0.111,6360,0,0,16000
43199318,39895,792.6,319.1,-0.105,6393,0,0,16000
43232702,39896,795.4,318.9,-0.103,6315,0,0,16000
43265974,39897,798.8,318.7,-0.138,6304,0,0,16000
43299310,39898,802.4,318.3,-0.119,6503,0,0,16000
43332711,39899,805.0,317.9,-0.123,6312,0,0,16000
43368562,39900,808.1,317.2,-0.188,6378,0,0,16000
43399277,39901,811.3,316.7,-0.167,6197,0,0,16000
43432684,39902,814.7,315.9,-0.152,6191,0,0,16000
43465983,39903,818.1,315.3,-0.204,6333,0,0,16000
43499380,39904,821.4,314.5,-0.202,6451,0,0,16000
43532691,39905,824.8,313.4,-0.250,6481,0,0,16000
43565991,39906,828.2,312.4,-0.259,6376,0,0,16000
43607271,39907,831.1,311.6,-0.265,6268,0,0,16000
43632691,39908,834.2,310.5,-0.293,6367,0,0,16000
43665980,39909,837.3,309.7,-0.260,6191,0,0,16000
43699375,39910,840.3,309.1,-0.291,6176,0,0,16000
43732628,39911,843.1,308.1,-0.311,6358,0,0,16000
43765995,39912,845.9,307.5,-0.273,6158,0,0,16000
43799333,39913,847.9,307.1,-0.298,6067,0,0,16000
43832629,39914,849.1,306.6,-0.320,6088,0,0,16000
43865967,39915,851.0,305.9,-0.285,6101,0,0,16000
43899338,39916,852.8,305.3,-0.262,6158,0,0,16000
43932645,39917,855.4,304.3,-0.277,6304,0,0,16000
43966015,39918,857.5,303.8,-0.271,6031,0,0,16000
43999530,39919,860.0,303.2,-0.247,6052,0,0,16000
44032605,39920,862.6,302.6,-0.243,6158,0,0,16000
44065983,39921,864.6,301.8,-0.258,5988,0,0,16000
44099334,39922,866.7,301.1,-0.228,5919,0,0,16000
44132608,39923,868.4,300.2,-0.273,6034,0,0,16000
44165944,39924,870.8,299.1,-0.323,6126,0,0,16000
44199328,39925,873.3,298.1,-0.343,6028,0,0,16000
44232610,39926,875.4,297.0,-0.356,5917,0,0,16000
44265949,39927,878.0,295.8,-0.391,6050,0,0,16000
44299341,39928,880.2,294.5,-0.443,5945,0,0,16000
44332592,39929,881.4,293.2,-0.556,5869,0,0,16000
44365967,39930,882.7,291.2,-0.685,5832,0,0,16000
44399326,39931,883.9,289.3,-0.770,5689,0,0,16000
44432633,39932,884.6,287.9,-0.828,5667,0,0,16000
44465972,39933,885.7,285.9,-0.868,5594,0,0,16000
44499332,39934,887.1,283.8,-0.891,5649,0,0,16000
44532701,39935,888.5,281.9,-0.874,5690,0,0,16000
44565962,39936,890.2,279.8,-0.907,5572,0,0,16000
44599285,39937,891.5,278.2,-0.921,5732,0,0,16000
44632656,39938,893.0,276.1,-0.918,5653,0,0,16000
44665974,39939,894.5,274.3,-0.880,5634,0,0,16000
44699312,39940,896.0,273.0,-0.892,5639,0,0,16000
44732646,39941,897.6,271.2,-0.861,5581,0,0,16000
44765932,39942,899.4,269.7,-0.806,5524,0,0,16000
44799308,39943,901.2,268.0,-0.792,5538,0,0,16000
44832643,39944,903.0,266.6,-0.762,5542,0,0,16000
44865942,39945,904.7,265.6,-0.723,5426,0,0,16000
44899203,39946,906.7,264.7,-0.671,5430,0,0,16000
44932663,39947,908.5,264.1,-0.577,5458,0,0,16000
44965918,39948,910.6,263.7,-0.458,5511,0,0,16000
44999324,39949,912.7,263.4,-0.379,5455,0,0,16000
45032667,39950,915.1,263.0,-0.332,5385,0,0,16000
45065922,39951,918.2,262.7,-0.258,5499,0,0,16000
45099257,39952,920.6,262.7,-0.229,5442,0,0,16000
45132657,39953,923.2,262.4,-0.209,5515,0,0,16000
45165957,39954,925.7,262.4,-0.200,5489,0,0,16000
45199642,39955,928.6,262.2,-0.171,5410,0,0,16000
45232782,39956,930.7,262.1,-0.142,5433,0,0,16000
45266134,39957,933.3,262.2,-0.112,5304,0,0,16000
45299345,39958,935.7,262.0,-0.135,5348,0,0,16000
45332646,39959,937.9,261.9,-0.153,5375,0,0,16000
45365939,39960,940.1,261.7,-0.148,5256,0,0,16000
45399358,39961,941.8,261.7,-0.147,5280,0,0,16000
45432751,39962,943.9,261.3,-0.200,5311,0,0,16000
45466164,39963,944.4,261.0,-0.195,5190,0,0,16000
45499213,39964,944.7,261.1,-0.206,5235,0,0,16000
45532678,39965,944.7,261.0,-0.201,5184,0,0,16000
45565946,39966,944.8,261.1,-0.202,5271,0,0,16000
45599388,39967,944.7,261.0,-0.206,5333,0,0,16000
45633314,39968,944.8,261.0,-0.218,5267,0,0,16000
45666049,39969,944.8,261.0,-0.185,5342,0,0,16000
45699275,39970,944.8,261.0,-0.197,5302,0,0,16000
45732991,39971,944.8,261.0,-0.196,5315,0,0,16000
45766012,39972,944.9,261.0,-0.185,5139,0,0,16000
45799365,39973,944.8,260.9,-0.209,5222,0,0,16000
45832650,39974,945.0,260.9,-0.183,5269,0,0,16000
45865947,39975,945.2,260.9,-0.182,5321,0,0,16000
45899305,39976,945.4,260.9,-0.172,5170,0,0,16000
45932664,39977,945.7,260.9,-0.143,5184,0,0,16000
45965934,39978,945.8,260.8,-0.133,5207,0,0,16000
45999336,39979,946.0,261.2,-0.120,4986,0,0,16000
46032595,39980,946.0,261.1,-0.099,5249,0,0,16000
46066022,39981,945.9,261.1,-0.087,5255,0,0,16000
46099360,39982,945.8,261.1,-0.105,5315,0,0,16000
46132628,39983,946.1,261.0,-0.128,5274,0,0,16000
46165969,39984,946.1,261.1,-0.116,5299,0,0,16000
46199314,39985,946.2,261.1,-0.104,5496,0,0,16000
46232729,39986,946.3,261.3,-0.141,5398,0,0,16000
46266021,39987,946.3,261.3,-0.167,5489,0,0,16000
46299243,39988,946.3,261.3,-0.139,5358,0,0,16000
46332746,39989,946.3,261.3,-0.148,5406,0,0,16000
46366057,39990,946.2,261.3,-0.151,5450,0,0,16000
46399358,39991,946.2,261.3,-0.135,5407,0,0,16000
46432677,39992,946.3,261.3,-0.133,5328,0,0,16000
46465990,39993,946.3,261.4,-0.137,5307,0,0,16000
46499340,39994,946.2,261.3,-0.136,5294,0,0,16000
46532630,39995,946.3,261.3,-0.142,5300,0,0,16000
46565980,39996,946.3,261.3,-0.136,5279,0,0,16000
46599320,39997,946.3,261.3,-0.157,5290,0,0,16000
46632667,39998,946.3,261.4,-0.129,5304,0,0,16000
46665982,39999,946.2,261.4,-0.162,5371,0,0,16000
46699265,40000,946.3,261.4,-0.165,5313,0,0,16000
46732678,40001,946.1,261.4,-0.133,5356,0,0,16000
46768226,40002,946.3,261.4,-0.132,5237,0,0,16000
46799335,40003,946.3,261.4,-0.165,5323,0,0,16000
46832668,40004,946.4,261.5,-0.140,5317,0,0,16000
46865969,40005,946.3,261.5,-0.147,5339,0,0,16000
46899724,40006,946.5,261.6,-0.164,5247,0,0,16000
46932697,40007,946.4,261.9,-0.209,5377,0,0,16000
46965971,40008,946.3,261.8,-0.199,5398,0,0,16000
46999329,40009,946.3,261.7,-0.208,5402,0,0,16000
47032659,40010,946.6,261.8,-0.207,5398,0,0,16000
47066003,40011,946.4,261.7,-0.207,5386,0,0,16000
47099337,40012,946.3,261.6,-0.203,5500,0,0,16000
47132642,40013,946.3,261.7,-0.217,5354,0,0,16000
47165984,40014,946.4,261.7,-0.234,5334,0,0,16000
47199340,40015,946.4,261.7,-0.224,5418,0,0,16000
47232669,40016,946.4,261.7,-0.239,5399,0,0,16000
47265983,40017,946.4,261.8,-0.263,5463,0,0,16000
47299574,40018,946.3,261.7,-0.241,5357,0,0,16000
47332812,40019,946.3,261.7,-0.245,5289,0,0,16000
47366004,40020,946.4,261.7,-0.236,5446,0,0,16000
47399333,40021,946.1,261.6,-0.258,5283,0,0,16000
47432682,40022,946.6,261.8,-0.255,5408,0,0,16000
47465957,40023,946.6,261.7,-0.268,5271,0,0,16000
47499340,40024,946.7,261.8,-0.266,5327,0,0,16000
47532622,40025,946.6,261.9,-0.281,5449,0,0,16000
47565984,40026,946.7,261.9,-0.292,5338,0,0,16000
47599398,40027,946.7,261.8,-0.291,5164,0,0,16000
47632669,40028,946.5,261.8,-0.265,5337,0,0,16000
47665927,40029,946.8,262.0,-0.313,5404,0,0,16000
47699346,40030,946.6,261.9,-0.288,5458,0,0,16000
47732667,40031,946.7,261.9,-0.295,5314,0,0,16000
47765979,40032,946.6,261.8,-0.288,5357,0,0,16000
47799307,40033,946.7,261.8,-0.290,5224,0,0,16000
47832666,40034,946.6,261.9,-0.291,5287,0,0,16000
47865983,40035,946.6,261.9,-0.282,5467,0,0,16000
47899349,40036,946.9,262.0,-0.311,5301,0,0,16000
47932623,40037,946.8,261.9,-0.297,5315,0,0,16000
47965989,40038,946.7,262.0,-0.314,5406,0,0,16000
47999333,40039,946.8,262.0,-0.317,5369,0,0,16000
48032574,40040,946.7,262.0,-0.320,5313,0,0,16000
48065990,40041,946.8,262.0,-0.330,5310,0,0,16000
48099298,40042,946.9,262.1,-0.330,5325,0,0,16000
48132657,40043,946.8,262.1,-0.346,5329,0,0,16000
48165913,40044,947.0,262.1,-0.352,5234,0,0,16000
48199330,40045,947.0,262.1,-0.351,5281,0,0,16000
