# -- start of yaml config --
# ---
# app:
#   name: strand-cam-pylon
#   version: 0.11.1
#   git_hash: 313a43e8b8154508d78f5b914b2fc569781a68e7
# camera:
#   vendor: Basler
#   model: Basler-22117938
#   serial: "22117938"
#   width: 1280
#   height: 1024
# created_at: "2022-05-06T14:56:00.511618585+02:00"
# csv_rate_limit: ~
# object_detection_cfg:
#   do_update_background_model: false
#   polarity: DetectDark
#   alpha: 0.01
#   n_sigma: 7.0
#   bright_non_gaussian_cutoff: 255
#   bright_non_gaussian_replacement: 5
#   bg_update_interval: 200
#   diff_threshold: 30
#   use_cmp: true
#   max_num_points: 1
#   feature_window_size: 30
#   clear_fraction: 0.3
#   despeckle_threshold: 5
#   valid_region:
#     Circle:
#       center_x: 640
#       center_y: 512
#       radius: 512
# -- end of yaml config --
time_microseconds,frame,x_px,y_px,orientation_radians_mod_pi,central_moment,led_1,led_2,led_3
2128728,472168,319.9,534.0,0.566,4532,0,0,16000
2162080,472169,319.4,532.2,0.889,4353,0,0,16000
2195505,472170,318.4,529.6,1.093,4420,0,0,16000
2228573,472171,316.6,526.8,1.075,4506,0,0,16000
2262013,472172,314.7,523.3,1.059,4498,0,0,16000
2295292,472173,313.5,521.0,1.122,4494,0,0,16000
2328578,472174,312.5,519.0,1.151,4226,0,0,16000
2362089,472175,311.3,517.1,1.140,4376,0,0,16000
2395337,472176,309.7,514.9,1.085,4295,0,0,16000
2428727,472177,307.6,511.6,1.034,4439,0,0,16000
2462400,472178,306.1,509.1,1.092,4452,0,0,16000
2495204,472179,304.4,507.0,1.152,4234,0,0,16000
2528743,472180,304.0,505.2,1.109,4074,0,0,16000
2562087,472181,302.5,504.4,1.051,4025,0,0,16000
2595466,472182,300.8,503.0,0.882,4090,0,0,16000
2628724,472183,299.4,502.6,0.602,4014,0,0,16000
2661922,472184,297.6,502.5,0.448,4039,0,0,16000
2695293,472185,295.6,502.2,0.371,4041,0,0,16000
2728772,472186,293.4,501.0,0.521,4039,0,0,16000
2762166,472187,292.1,499.5,0.747,3989,0,0,16000
2795294,472188,291.8,498.0,0.904,3869,0,0,16000
2828540,472189,290.7,496.5,0.907,3917,0,0,16000
2862071,472190,289.8,494.8,0.972,4037,0,0,16000
2895278,472191,289.5,493.8,1.113,4147,0,0,16000
2928741,472192,289.1,491.0,1.259,4128,0,0,16000
2961940,472193,289.5,489.3,1.547,4219,0,0,16000
2995223,472194,290.5,487.0,-1.481,4270,0,0,16000
3028794,472195,290.9,484.4,-1.436,4189,0,0,16000
3062299,472196,291.0,482.8,-1.401,4337,0,0,16000
3095451,472197,290.8,481.2,-1.514,4244,0,0,16000
3128601,472198,289.8,480.1,1.408,4320,0,0,16000
3161931,472199,288.1,479.1,1.224,4072,0,0,16000
3195454,472200,287.1,478.1,1.137,4110,0,0,16000
3228718,472201,285.5,476.8,1.127,3910,0,0,16000
3261893,472202,284.5,475.8,1.090,3833,0,0,16000
3295438,472203,283.1,475.0,0.978,3932,0,0,16000
3328540,472204,281.4,474.7,0.760,3925,0,0,16000
3362368,472205,279.9,475.5,0.519,3837,0,0,16000
3395343,472206,278.7,475.7,0.382,3665,0,0,16000
3428647,472207,277.1,475.9,0.302,3531,0,0,16000
3461995,472208,275.9,475.4,0.306,3557,0,0,16000
3495180,472209,274.5,475.5,0.274,3663,0,0,16000
3528768,472210,272.6,475.9,0.106,3561,0,0,16000
3562112,472211,271.5,476.3,0.034,3550,0,0,16000
3595325,472212,269.9,477.0,-0.085,3543,0,0,16000
3628633,472213,268.8,477.6,-0.257,3732,0,0,16000
3662077,472214,267.0,478.2,-0.330,3680,0,0,16000
3695324,472215,266.2,478.9,-0.340,3580,0,0,16000
3728646,472216,265.5,479.4,-0.434,3536,0,0,16000
3761983,472217,264.3,480.8,-0.635,3714,0,0,16000
3795275,472218,262.9,481.6,-0.664,3741,0,0,16000
3828541,472219,261.1,481.7,-0.573,3726,0,0,16000
3862155,472220,260.7,482.2,-0.615,3407,0,0,16000
3895363,472221,259.8,482.9,-0.667,3490,0,0,16000
3928594,472222,259.2,483.4,-0.640,3424,0,0,16000
3962123,472223,258.1,484.0,-0.638,3493,0,0,16000
3995223,472224,256.5,483.9,-0.438,3674,0,0,16000
4028799,472225,255.6,483.4,-0.151,3720,0,0,16000
4061958,472226,254.9,483.4,-0.122,3696,0,0,16000
4095222,472227,254.5,483.0,-0.124,3461,0,0,16000
4129084,472228,253.9,482.9,-0.215,3562,0,0,16000
4161886,472229,252.6,483.1,-0.261,3381,0,0,16000
4195416,472230,251.7,482.9,-0.222,3487,0,0,16000
4228707,472231,250.4,483.3,-0.258,3413,0,0,16000
4262130,472232,248.9,483.7,-0.296,3552,0,0,16000
4295317,472233,248.2,484.1,-0.399,3398,0,0,16000
4328603,472234,247.5,484.9,-0.647,3410,0,0,16000
4362095,472235,247.5,485.8,-0.867,3447,0,0,16000
4395234,472236,246.9,487.0,-0.983,3465,0,0,16000
4428638,472237,246.2,487.7,-0.990,3605,0,0,16000
4461959,472238,244.9,487.7,-0.887,3666,0,0,16000
4495139,472239,243.7,488.4,-0.818,3636,0,0,16000
4528753,472240,242.5,489.5,-0.797,3499,0,0,16000
4562198,472241,241.9,490.0,-0.850,3391,0,0,16000
4595447,472242,241.8,490.1,-0.878,3477,0,0,16000
4628773,472243,241.2,490.6,-0.935,3346,0,0,16000
4662048,472244,240.0,491.2,-0.935,3333,0,0,16000
4695412,472245,238.3,491.8,-0.791,3561,0,0,16000
4728959,472246,236.4,491.0,-0.448,3587,0,0,16000
4761881,472247,235.7,491.0,-0.449,3510,0,0,16000
4795283,472248,236.2,491.0,-0.607,3592,0,0,16000
4828488,472249,237.4,491.4,-0.987,3541,0,0,16000
4862388,472250,236.7,493.2,-1.139,3581,0,0,16000
4895397,472251,236.1,494.7,-1.258,3730,0,0,16000
4928542,472252,235.9,496.9,-1.351,3579,0,0,16000
4961962,472253,235.9,498.8,-1.443,3649,0,0,16000
4995153,472254,235.4,501.2,-1.514,3569,0,0,16000
5028756,472255,235.4,503.7,-1.470,3679,0,0,16000
5061941,472256,235.0,504.9,-1.441,3615,0,0,16000
5095265,472257,234.9,505.2,1.558,3490,0,0,16000
5128653,472258,235.3,505.6,1.531,3392,0,0,16000
5161998,472259,235.3,505.5,1.500,3396,0,0,16000
5195356,472260,235.6,504.9,1.398,3333,0,0,16000
5228666,472261,235.4,504.7,1.557,3241,0,0,16000
5261903,472262,235.6,504.7,1.517,3160,0,0,16000
5295198,472263,234.4,504.7,-1.116,3278,0,0,16000
5328601,472264,233.6,505.1,-0.881,3444,0,0,16000
5361875,472265,233.6,505.8,-0.817,3598,0,0,16000
5395291,472266,232.8,506.0,-0.881,3503,0,0,16000
5428800,472267,231.8,506.9,-0.922,3572,0,0,16000
5462611,472268,230.9,507.8,-0.898,3609,0,0,16000
5495169,472269,230.1,508.6,-0.984,3620,0,0,16000
5528721,472270,229.5,509.7,-1.009,3437,0,0,16000
5562102,472271,228.9,510.8,-1.025,3485,0,0,16000
5595261,472272,227.3,511.6,-0.987,3450,0,0,16000
5628720,472273,225.9,512.4,-0.769,3413,0,0,16000
5661837,472274,224.1,513.2,-0.616,3341,0,0,16000
5695341,472275,222.9,513.8,-0.637,3314,0,0,16000
5728721,472276,221.9,514.2,-0.685,3212,0,0,16000
5762368,472277,220.3,514.6,-0.605,3220,0,0,16000
5795248,472278,218.6,514.8,-0.579,3256,0,0,16000
5828602,472279,216.7,515.3,-0.527,3282,0,0,16000
5862084,472280,214.9,515.9,-0.446,3216,0,0,16000
5895366,472281,213.3,516.9,-0.458,3066,0,0,16000
5928715,472282,211.9,515.7,-0.182,3217,0,0,16000
5961924,472283,211.5,514.3,0.159,3171,0,0,16000
5995302,472284,210.7,513.8,0.181,3111,0,0,16000
6028708,472285,209.9,513.9,0.139,3048,0,0,16000
6062189,472286,208.7,513.9,0.004,2969,0,0,16000
6095266,472287,207.5,515.0,-0.291,3073,0,0,16000
6128620,472288,207.3,516.1,-0.551,3272,0,0,16000
6161742,472289,206.5,517.4,-0.691,3297,0,0,16000
6195443,472290,205.5,518.7,-0.866,3245,0,0,16000
6228925,472291,205.0,520.4,-1.029,3349,0,0,16000
6261909,472292,204.8,522.6,-1.174,3169,0,0,16000
6295284,472293,203.7,525.3,-1.243,3325,0,0,16000
6328435,472294,203.5,527.3,-1.297,3212,0,0,16000
6362238,472295,203.2,527.8,-1.331,3168,0,0,16000
6395204,472296,203.2,527.9,-1.379,3105,0,0,16000
6428568,472297,203.2,528.0,-1.380,3181,0,0,16000
6461925,472298,203.2,527.8,-1.338,3159,0,0,16000
6495195,472299,203.2,527.8,-1.352,3146,0,0,16000
6528887,472300,203.2,527.9,-1.385,3121,0,0,16000
6561978,472301,203.3,527.7,-1.354,3169,0,0,16000
6595223,472302,202.6,527.8,-1.303,3067,0,0,16000
6628547,472303,201.8,528.4,-1.146,3128,0,0,16000
6662045,472304,200.6,528.9,-0.890,3203,0,0,16000
6695263,472305,199.9,528.8,-0.882,3198,0,0,16000
6728568,472306,200.4,529.0,-1.078,3351,0,0,16000
6761945,472307,201.9,527.9,-1.559,3229,0,0,16000
6795322,472308,203.4,529.2,1.302,3438,0,0,16000
6828604,472309,203.7,529.7,1.255,3360,0,0,16000
6862036,472310,203.6,529.6,1.258,3380,0,0,16000
6895263,472311,203.6,529.6,1.243,3381,0,0,16000
6928607,472312,203.7,529.7,1.238,3368,0,0,16000
6962142,472313,203.7,529.7,1.256,3391,0,0,16000
6995072,472314,203.7,529.7,1.235,3317,0,0,16000
7028587,472315,203.9,528.8,0.953,3365,0,0,16000
7061971,472316,205.7,527.9,0.527,3456,0,0,16000
7095344,472317,208.8,528.6,0.312,3551,0,0,16000
7128748,472318,209.9,528.2,0.340,3560,0,0,16000
7161778,472319,210.0,528.0,0.277,3521,0,0,16000
7195232,472320,210.0,528.0,0.298,3580,0,0,16000
7228639,472321,210.2,528.0,0.301,3607,0,0,16000
7262224,472322,210.6,528.1,0.287,3548,0,0,16000
7295337,472323,213.6,529.1,0.168,3466,0,0,16000
7328587,472324,216.1,529.2,0.105,3591,0,0,16000
7362116,472325,217.0,529.0,0.120,3623,0,0,16000
7395269,472326,217.0,529.1,0.090,3631,0,0,16000
7428784,472327,217.0,529.0,0.108,3628,0,0,16000
7461922,472328,216.9,529.1,0.097,3543,0,0,16000
7495225,472329,217.0,528.9,0.115,3574,0,0,16000
7528939,472330,217.5,529.1,0.116,3563,0,0,16000
7562103,472331,220.9,529.7,0.164,3656,0,0,16000
7595289,472332,223.8,530.4,0.173,3674,0,0,16000
7628504,472333,226.3,530.6,0.249,3805,0,0,16000
7661884,472334,227.7,531.6,0.297,3647,0,0,16000
7695273,472335,229.5,533.0,0.453,3727,0,0,16000
7728695,472336,231.4,535.8,0.701,3836,0,0,16000
7761886,472337,233.3,538.9,0.691,3764,0,0,16000
7795274,472338,235.5,541.5,0.821,3779,0,0,16000
7828538,472339,236.8,543.3,0.794,3803,0,0,16000
7862005,472340,238.5,544.6,0.789,3757,0,0,16000
7895234,472341,240.5,546.4,0.786,3823,0,0,16000
7928813,472342,241.4,548.1,0.822,3671,0,0,16000
7962466,472343,243.4,551.2,0.932,3780,0,0,16000
7995339,472344,244.9,554.0,0.965,3824,0,0,16000
8028618,472345,246.0,556.2,0.946,3849,0,0,16000
8062842,472346,247.3,559.3,0.962,3925,0,0,16000
8095309,472347,248.6,562.2,0.954,3918,0,0,16000
8128622,472348,249.9,565.7,1.102,3886,0,0,16000
8161903,472349,250.5,568.7,1.113,3994,0,0,16000
8195313,472350,251.3,570.8,1.115,3995,0,0,16000
8228502,472351,251.5,570.8,1.113,3817,0,0,16000
8261959,472352,251.5,570.9,1.113,3874,0,0,16000
8295310,472353,251.5,570.9,1.118,3832,0,0,16000
8328469,472354,251.5,570.9,1.098,3936,0,0,16000
8362057,472355,251.5,570.9,1.104,3957,0,0,16000
8395314,472356,251.5,570.7,1.076,3900,0,0,16000
8428528,472357,252.4,571.6,0.867,3988,0,0,16000
8462223,472358,254.2,572.0,0.591,3858,0,0,16000
8495233,472359,255.2,571.8,0.499,3892,0,0,16000
8528571,472360,255.3,571.6,0.471,3912,0,0,16000
8561946,472361,255.4,571.6,0.472,3908,0,0,16000
8595206,472362,255.3,571.7,0.478,3968,0,0,16000
8628573,472363,255.3,571.6,0.474,3892,0,0,16000
8661843,472364,257.6,572.0,0.462,4040,0,0,16000
8695329,472365,260.7,573.1,0.169,4201,0,0,16000
8728632,472366,263.3,572.0,-0.026,4025,0,0,16000
8761859,472367,265.4,571.2,-0.145,4067,0,0,16000
8795443,472368,268.5,569.5,-0.169,4258,0,0,16000
8828513,472369,271.4,568.5,-0.162,4169,0,0,16000
8862107,472370,274.9,567.6,-0.184,4145,0,0,16000
8895428,472371,277.6,567.1,-0.125,4178,0,0,16000
8928884,472372,280.3,566.8,-0.195,4270,0,0,16000
8961790,472373,283.7,565.6,-0.163,4337,0,0,16000
8995289,472374,286.8,565.8,-0.087,4308,0,0,16000
9028588,472375,291.0,565.8,-0.088,4294,0,0,16000
9061892,472376,294.9,565.3,-0.017,4438,0,0,16000
9095451,472377,299.4,564.8,-0.008,4445,0,0,16000
9128485,472378,303.3,564.9,0.064,4546,0,0,16000
9161870,472379,306.4,565.0,0.037,4531,0,0,16000
9195190,472380,309.9,564.7,0.063,4576,0,0,16000
9228558,472381,313.3,564.5,0.015,4580,0,0,16000
9261861,472382,316.5,564.6,0.026,4635,0,0,16000
9295435,472383,320.1,565.4,0.085,4738,0,0,16000
9328502,472384,324.3,565.6,0.046,4656,0,0,16000
9362144,472385,328.2,567.0,0.405,4840,0,0,16000
9395179,472386,330.8,569.9,0.482,4616,0,0,16000
9428643,472387,334.1,572.2,0.517,4912,0,0,16000
9461845,472388,336.7,574.0,0.478,4814,0,0,16000
9495229,472389,339.0,575.5,0.450,4936,0,0,16000
9528588,472390,342.1,577.6,0.422,4932,0,0,16000
9561926,472391,345.8,579.4,0.450,4812,0,0,16000
9595253,472392,348.5,581.2,0.408,4882,0,0,16000
9628617,472393,350.2,582.0,0.391,4885,0,0,16000
9661865,472394,353.1,583.7,0.417,5037,0,0,16000
9695218,472395,356.7,585.9,0.457,5034,0,0,16000
9728481,472396,360.1,588.9,0.812,5045,0,0,16000
9761840,472397,362.8,592.8,0.806,4859,0,0,16000
9795348,472398,365.7,595.8,0.848,4879,0,0,16000
9828472,472399,368.7,599.5,0.805,4958,0,0,16000
9861777,472400,371.5,602.9,0.811,5041,0,0,16000
9895170,472401,374.5,606.3,0.759,5034,0,0,16000
9928617,472402,377.7,609.8,0.785,4911,0,0,16000
9961740,472403,381.1,613.7,0.747,4976,0,0,16000
9995237,472404,385.1,617.2,0.791,5006,0,0,16000
10028513,472405,388.8,621.1,0.710,5156,0,0,16000
10061833,472406,392.7,623.7,0.755,5106,0,0,16000
10095235,472407,396.4,627.8,0.702,4967,0,0,16000
10128508,472408,400.4,631.4,0.794,5145,0,0,16000
10161801,472409,402.5,634.5,0.799,5206,0,0,16000
10195492,472410,403.6,635.7,0.850,5061,0,0,16000
10228434,472411,403.0,636.5,0.932,5305,0,0,16000
10261843,472412,402.9,637.6,0.998,5232,0,0,16000
10295170,472413,402.9,637.6,0.975,5281,0,0,16000
10328535,472414,403.0,637.7,0.991,5067,0,0,16000
10362008,472415,402.9,637.6,0.984,5274,0,0,16000
10395350,472416,403.0,637.7,0.969,5186,0,0,16000
10428444,472417,403.0,637.7,0.979,5212,0,0,16000
10461782,472418,402.9,637.5,0.986,5134,0,0,16000
10495203,472419,402.9,637.6,0.974,5161,0,0,16000
10528515,472420,402.9,637.8,0.913,5154,0,0,16000
10561882,472421,402.9,637.7,0.899,5226,0,0,16000
10595184,472422,401.6,635.3,0.850,5065,0,0,16000
10628541,472423,401.3,634.8,0.836,5028,0,0,16000
10661777,472424,401.2,634.9,0.843,5031,0,0,16000
10695519,472425,401.3,635.0,0.845,4857,0,0,16000
10728479,472426,401.2,634.9,0.836,4907,0,0,16000
10761740,472427,401.2,634.9,0.837,4881,0,0,16000
10795211,472428,401.2,634.9,0.845,4942,0,0,16000
10828504,472429,401.2,635.1,0.841,4855,0,0,16000
10861835,472430,401.0,635.2,0.918,5107,0,0,16000
10895388,472431,400.8,635.1,0.919,4985,0,0,16000
10928458,472432,400.6,634.5,0.932,4981,0,0,16000
10961806,472433,400.6,634.8,0.949,4964,0,0,16000
10995127,472434,400.6,634.7,0.930,4872,0,0,16000
11028890,472435,400.5,634.8,0.937,4859,0,0,16000
11061892,472436,400.6,634.8,0.932,4941,0,0,16000
11095197,472437,400.7,634.9,0.930,4944,0,0,16000
11128564,472438,400.8,635.0,0.903,5103,0,0,16000
11161796,472439,400.8,634.9,0.924,5031,0,0,16000
11195169,472440,400.6,634.7,0.905,4952,0,0,16000
11228574,472441,400.5,634.7,0.904,5011,0,0,16000
11261872,472442,400.2,634.3,0.953,4701,0,0,16000
11295109,472443,400.5,634.6,0.933,4949,0,0,16000
11328494,472444,400.4,634.5,0.932,4849,0,0,16000
11361854,472445,400.4,634.4,0.938,4727,0,0,16000
11395171,472446,400.4,634.4,0.914,4899,0,0,16000
11428731,472447,400.5,634.5,0.913,4845,0,0,16000
11461843,472448,400.3,634.4,0.911,4768,0,0,16000
11495204,472449,400.4,634.3,0.911,4979,0,0,16000
11528812,472450,400.4,634.4,0.918,4846,0,0,16000
11561797,472451,400.5,634.4,0.898,5005,0,0,16000
11595179,472452,400.5,634.4,0.891,4942,0,0,16000
11628557,472453,400.3,634.4,0.892,4790,0,0,16000
11661858,472454,400.4,634.5,0.880,4894,0,0,16000
11695120,472455,400.3,634.4,0.895,4759,0,0,16000
11728620,472456,400.4,634.4,0.871,4911,0,0,16000
11761822,472457,400.5,634.6,0.892,4778,0,0,16000
11795299,472458,400.4,634.4,0.883,4850,0,0,16000
11828526,472459,400.5,634.5,0.901,4828,0,0,16000
11861843,472460,400.3,634.3,0.872,4803,0,0,16000
11895171,472461,400.5,634.5,0.861,4898,0,0,16000
11928531,472462,400.5,634.4,0.903,4900,0,0,16000
11961908,472463,400.4,634.4,0.887,4753,0,0,16000
11995245,472464,400.5,634.3,0.875,4944,0,0,16000
12028615,472465,400.4,634.4,0.896,4841,0,0,16000
12061872,472466,400.4,634.4,0.882,4740,0,0,16000
12095131,472467,400.4,634.4,0.888,4717,0,0,16000
12128527,472468,400.4,634.5,0.882,4799,0,0,16000
12161842,472469,400.3,634.4,0.891,4792,0,0,16000
12195162,472470,400.5,634.5,0.892,4713,0,0,16000
12228866,472471,400.4,634.5,0.885,4841,0,0,16000
12261863,472472,400.3,634.4,0.874,4926,0,0,16000
12295149,472473,400.4,634.5,0.904,4809,0,0,16000
12328968,472474,400.5,634.6,0.891,4868,0,0,16000
12361800,472475,400.5,634.5,0.874,4773,0,0,16000
12395138,472476,400.4,634.5,0.888,4835,0,0,16000
12428516,472477,400.5,634.6,0.891,4821,0,0,16000
12461790,472478,400.5,634.6,0.897,4984,0,0,16000
12495119,472479,400.5,634.7,0.882,5009,0,0,16000
12528503,472480,400.4,634.5,0.903,4871,0,0,16000
12561800,472481,400.5,634.6,0.891,4837,0,0,16000
12595138,472482,400.6,634.6,0.886,4978,0,0,16000
12628583,472483,400.6,634.7,0.861,4974,0,0,16000
12661796,472484,400.6,634.6,0.884,4927,0,0,16000
12695150,472485,400.6,634.7,0.882,4943,0,0,16000
12729024,472486,400.5,634.6,0.871,4923,0,0,16000
12761833,472487,400.5,634.6,0.875,4982,0,0,16000
12795092,472488,400.6,634.6,0.866,4894,0,0,16000
12828519,472489,400.6,634.6,0.867,4980,0,0,16000
12861868,472490,400.6,634.6,0.854,5023,0,0,16000
12895143,472491,400.6,634.6,0.841,4963,0,0,16000
12928553,472492,400.7,634.6,0.850,5022,0,0,16000
12961877,472493,400.5,634.5,0.842,4904,0,0,16000
12995155,472494,400.5,634.5,0.849,4921,0,0,16000
13028463,472495,400.6,634.6,0.848,5070,0,0,16000
13061866,472496,400.5,634.6,0.858,4750,0,0,16000
13095084,472497,400.7,634.6,0.848,4846,0,0,16000
13128471,472498,400.7,634.7,0.852,4878,0,0,16000
13161761,472499,400.5,634.6,0.864,4830,0,0,16000
13195116,472500,400.5,634.5,0.833,4860,0,0,16000
13228465,472501,400.5,634.5,0.844,4915,0,0,16000
13261839,472502,400.7,634.7,0.840,4931,0,0,16000
13295069,472503,400.6,634.6,0.830,4872,0,0,16000
13328497,472504,400.6,634.6,0.840,4910,0,0,16000
13361790,472505,400.7,634.7,0.841,4881,0,0,16000
13395167,472506,400.6,634.6,0.835,4896,0,0,16000
13428517,472507,400.7,634.7,0.848,4902,0,0,16000
13461816,472508,400.7,634.7,0.856,4774,0,0,16000
13495118,472509,400.7,634.8,0.843,4829,0,0,16000
13528468,472510,400.8,635.1,0.862,4940,0,0,16000
13561772,472511,400.8,635.3,0.868,4915,0,0,16000
13595182,472512,401.0,635.6,0.859,5023,0,0,16000
13628552,472513,401.0,636.1,0.884,5060,0,0,16000
13661838,472514,401.4,637.2,0.851,5044,0,0,16000
13695205,472515,401.8,638.1,0.820,5197,0,0,16000
13728460,472516,402.8,638.8,0.769,5066,0,0,16000
13761855,472517,403.7,639.4,0.714,5167,0,0,16000
13795145,472518,404.8,640.2,0.661,5196,0,0,16000
13828485,472519,405.1,640.1,0.597,5176,0,0,16000
13861900,472520,406.3,640.4,0.540,5171,0,0,16000
13895103,472521,407.2,640.6,0.413,5194,0,0,16000
13928482,472522,408.5,641.0,0.360,5206,0,0,16000
13961894,472523,411.0,641.5,0.367,5056,0,0,16000
13995141,472524,412.6,642.3,0.262,5146,0,0,16000
14028525,472525,415.2,643.0,0.085,5198,0,0,16000
14061783,472526,416.8,642.8,0.089,5070,0,0,16000
14095125,472527,419.4,643.7,0.070,5296,0,0,16000
14128576,472528,422.0,644.3,0.119,5120,0,0,16000
14161805,472529,424.5,647.0,0.544,5279,0,0,16000
14195084,472530,427.1,650.6,0.686,5239,0,0,16000
14228661,472531,429.6,654.1,0.716,5334,0,0,16000
14261808,472532,432.7,657.7,0.737,5235,0,0,16000
14295107,472533,434.5,660.4,0.738,5277,0,0,16000
14328478,472534,437.5,663.5,0.632,5232,0,0,16000
14361759,472535,441.3,666.6,0.729,5274,0,0,16000
14395136,472536,444.4,670.0,0.646,5243,0,0,16000
14428511,472537,448.1,673.3,0.724,5458,0,0,16000
14461848,472538,450.9,677.1,0.741,5204,0,0,16000
14495121,472539,454.2,680.7,0.934,5300,0,0,16000
14528500,472540,456.2,685.5,1.115,5334,0,0,16000
14561809,472541,457.2,689.4,1.150,5393,0,0,16000
14595075,472542,458.8,693.4,1.143,5132,0,0,16000
14628430,472543,459.8,697.5,1.235,5328,0,0,16000
14661766,472544,461.0,702.5,1.152,5229,0,0,16000
14695073,472545,463.0,707.8,1.193,5252,0,0,16000
14728424,472546,464.9,712.8,1.174,5242,0,0,16000
14761759,472547,466.3,717.5,1.185,5173,0,0,16000
14795153,472548,466.9,720.7,1.244,5174,0,0,16000
14828453,472549,466.3,725.6,1.458,5254,0,0,16000
14861727,472550,465.0,728.8,-1.490,5037,0,0,16000
14895137,472551,463.9,731.3,-1.476,4846,0,0,16000
