# -- start of yaml config --
# ---
# app:
#   name: strand-cam-pylon
#   version: 0.11.1
#   git_hash: 313a43e8b8154508d78f5b914b2fc569781a68e7
# camera:
#   vendor: Basler
#   model: Basler-22117938
#   serial: "22117938"
#   width: 1280
#   height: 1024
# created_at: "2022-05-05T16:42:50.474094189+02:00"
# csv_rate_limit: ~
# object_detection_cfg:
#   do_update_background_model: false
#   polarity: DetectDark
#   alpha: 0.01
#   n_sigma: 7.0
#   bright_non_gaussian_cutoff: 255
#   bright_non_gaussian_replacement: 5
#   bg_update_interval: 200
#   diff_threshold: 30
#   use_cmp: true
#   max_num_points: 1
#   feature_window_size: 30
#   clear_fraction: 0.3
#   despeckle_threshold: 5
#   valid_region:
#     Circle:
#       center_x: 640
#       center_y: 512
#       radius: 512
# -- end of yaml config --
time_microseconds,frame,x_px,y_px,orientation_radians_mod_pi,central_moment,led_1,led_2,led_3
5001788,687586,1039.7,398.1,1.252,4561,0,0,16000
5032939,687587,1040.2,404.8,1.354,4536,0,0,16000
5066314,687588,1040.8,408.3,1.175,4640,0,0,16000
5100026,687589,1045.1,411.5,0.747,4635,0,0,16000
5132944,687590,1050.1,414.0,0.490,4583,0,0,16000
5166430,687591,1055.0,413.0,-0.000,4395,0,0,16000
5199589,687592,1058.0,410.6,-0.283,4499,0,0,16000
5232856,687593,1057.5,410.0,0.052,4351,0,0,16000
5266322,687594,1056.6,413.0,0.824,4236,0,0,16000
5299531,687595,1058.1,416.0,1.060,4238,0,0,16000
5332856,687596,1058.8,421.2,1.203,4450,0,0,16000
5366301,687597,1060.8,426.3,1.278,4384,0,0,16000
5399613,687598,1059.6,429.9,-1.153,4491,0,0,16000
5433051,687599,1055.0,431.1,-0.695,4592,0,0,16000
5466429,687600,1051.0,433.3,-0.578,4551,0,0,16000
5499559,687601,1046.6,436.4,-0.585,4547,0,0,16000
5532977,687602,1042.7,438.1,-0.468,4664,0,0,16000
5566307,687603,1038.2,440.5,-0.608,4707,0,0,16000
5599671,687604,1034.7,444.1,-0.823,4697,0,0,16000
5632950,687605,1032.1,449.0,-0.924,4746,0,0,16000
5666472,687606,1030.0,454.1,-0.851,4600,0,0,16000
5699621,687607,1026.7,457.5,-0.956,4756,0,0,16000
5732915,687608,1025.3,462.8,-1.072,4598,0,0,16000
5766226,687609,1024.2,468.4,-1.262,4744,0,0,16000
5799525,687610,1023.9,474.4,-1.241,4814,0,0,16000
5832854,687611,1022.7,479.4,-1.351,4760,0,0,16000
5866244,687612,1023.3,484.9,-1.264,4763,0,0,16000
5899601,687613,1022.0,490.2,-1.375,4661,0,0,16000
5932921,687614,1021.8,496.1,-1.273,4705,0,0,16000
5966455,687615,1019.6,501.3,-1.423,4744,0,0,16000
6001370,687616,1019.6,506.3,-1.289,4739,0,0,16000
6032934,687617,1018.2,512.2,-1.409,4713,0,0,16000
6066287,687618,1018.5,517.1,-1.367,4734,0,0,16000
6099569,687619,1017.5,522.6,-1.472,4682,0,0,16000
6132916,687620,1017.3,528.7,-1.281,4667,0,0,16000
6166245,687621,1015.0,533.9,-1.232,4795,0,0,16000
6199617,687622,1013.5,539.9,-1.184,4878,0,0,16000
6232862,687623,1010.7,544.6,-1.151,4829,0,0,16000
6266405,687624,1009.7,549.7,-1.117,4794,0,0,16000
6299581,687625,1007.1,555.3,-1.228,4838,0,0,16000
6332967,687626,1006.1,562.7,-1.373,4769,0,0,16000
6366248,687627,1007.0,568.7,1.517,4687,0,0,16000
6399574,687628,1008.1,574.6,-1.553,4718,0,0,16000
6433585,687629,1008.5,580.4,1.505,4746,0,0,16000
6466233,687630,1009.0,582.5,-1.548,4748,0,0,16000
6499579,687631,1008.9,582.7,-1.562,4634,0,0,16000
6532913,687632,1007.9,587.2,-1.501,4734,0,0,16000
6566381,687633,1006.5,592.2,-1.289,4713,0,0,16000
6599550,687634,1003.3,596.1,-1.019,4756,0,0,16000
6633189,687635,1000.2,599.4,-0.800,4860,0,0,16000
6666696,687636,996.5,603.7,-0.896,4812,0,0,16000
6699843,687637,992.8,609.9,-0.891,4725,0,0,16000
6732923,687638,989.1,615.0,-0.976,4703,0,0,16000
6766433,687639,986.5,619.7,-1.000,4750,0,0,16000
6799525,687640,984.4,624.5,-1.016,4682,0,0,16000
6834045,687641,981.7,631.0,-1.054,4603,0,0,16000
6866323,687642,978.8,636.4,-1.058,4619,0,0,16000
6899622,687643,975.6,641.6,-0.888,4568,0,0,16000
6932852,687644,971.8,645.5,-0.711,4819,0,0,16000
6966278,687645,968.3,650.1,-0.732,4832,0,0,16000
6999538,687646,963.8,653.7,-0.744,4810,0,0,16000
7032861,687647,962.5,656.0,-0.836,4602,0,0,16000
7066237,687648,963.1,655.6,-0.783,4604,0,0,16000
7099644,687649,963.3,655.2,-0.653,4766,0,0,16000
7132920,687650,962.9,655.4,-0.657,4701,0,0,16000
7166274,687651,962.4,655.8,-0.756,4719,0,0,16000
7199665,687652,962.7,657.8,-0.958,4781,0,0,16000
7232937,687653,963.1,657.2,-0.964,4586,0,0,16000
7266292,687654,963.4,656.7,-0.952,4822,0,0,16000
7299573,687655,962.9,657.6,-0.937,4813,0,0,16000
7332781,687656,963.1,657.5,-0.945,4687,0,0,16000
7366247,687657,963.5,657.0,-0.910,4748,0,0,16000
7399543,687658,963.6,656.9,-0.867,4784,0,0,16000
7432819,687659,963.3,656.8,-0.826,4907,0,0,16000
7466224,687660,963.7,656.7,-0.823,4769,0,0,16000
7499587,687661,963.7,656.4,-0.806,4876,0,0,16000
7532826,687662,963.7,656.6,-0.829,4885,0,0,16000
7566252,687663,963.7,656.5,-0.846,4751,0,0,16000
7599532,687664,963.8,656.4,-0.823,4755,0,0,16000
7632904,687665,963.7,656.6,-0.793,4842,0,0,16000
7666187,687666,963.7,656.7,-0.816,4798,0,0,16000
7699602,687667,963.7,656.7,-0.815,4773,0,0,16000
7732860,687668,963.7,656.5,-0.772,4798,0,0,16000
7766153,687669,963.6,656.7,-0.763,4922,0,0,16000
7799595,687670,963.5,656.7,-0.777,4860,0,0,16000
7832789,687671,963.6,656.5,-0.786,4854,0,0,16000
7866230,687672,963.7,656.4,-0.771,4783,0,0,16000
7899480,687673,963.6,656.5,-0.759,4856,0,0,16000
7932867,687674,963.5,656.5,-0.770,4821,0,0,16000
7966287,687675,963.6,656.5,-0.755,4726,0,0,16000
7999550,687676,963.5,656.5,-0.772,4810,0,0,16000
8032888,687677,963.6,656.5,-0.770,4822,0,0,16000
8066152,687678,963.7,656.4,-0.744,4704,0,0,16000
8099487,687679,963.5,656.6,-0.742,4840,0,0,16000
8132923,687680,963.6,656.5,-0.770,4860,0,0,16000
8166183,687681,963.7,656.3,-0.744,4711,0,0,16000
8199649,687682,963.7,656.3,-0.746,4943,0,0,16000
8232838,687683,963.6,656.5,-0.760,4834,0,0,16000
8266185,687684,963.7,656.3,-0.745,4709,0,0,16000
8299662,687685,963.7,656.2,-0.734,4665,0,0,16000
8332785,687686,963.6,656.5,-0.739,4799,0,0,16000
8366160,687687,963.3,656.6,-0.740,4832,0,0,16000
8399606,687688,961.3,657.8,-0.682,4751,0,0,16000
8432809,687689,957.6,660.5,-0.671,4668,0,0,16000
8466167,687690,953.9,664.6,-0.682,4778,0,0,16000
8499426,687691,948.7,668.5,-0.708,4670,0,0,16000
8532877,687692,944.0,672.3,-0.609,4743,0,0,16000
8566291,687693,939.0,675.1,-0.639,4836,0,0,16000
8599466,687694,934.3,679.4,-0.639,4942,0,0,16000
8632795,687695,928.2,682.3,-0.665,4864,0,0,16000
8666315,687696,923.2,686.8,-0.547,4856,0,0,16000
8699514,687697,918.5,689.4,-0.649,4892,0,0,16000
8732775,687698,913.2,694.2,-0.594,5013,0,0,16000
8766138,687699,908.1,697.7,-0.897,4900,0,0,16000
8799593,687700,906.0,702.2,-1.005,4798,0,0,16000
8832787,687701,903.4,708.1,-1.097,4756,0,0,16000
8866216,687702,900.3,714.2,-0.891,4901,0,0,16000
8899496,687703,897.5,718.6,-0.965,4942,0,0,16000
8932828,687704,894.4,723.5,-0.853,4821,0,0,16000
8966245,687705,890.2,728.2,-0.905,4842,0,0,16000
8999425,687706,886.8,732.3,-0.788,4876,0,0,16000
9032885,687707,882.0,736.5,-0.720,4747,0,0,16000
9066149,687708,879.3,738.7,-0.674,4614,0,0,16000
9099549,687709,876.2,742.4,-0.785,4772,0,0,16000
9132907,687710,873.0,746.8,-0.772,4700,0,0,16000
9166094,687711,869.4,751.2,-0.860,4723,0,0,16000
9199461,687712,866.7,755.9,-0.907,4649,0,0,16000
9232757,687713,863.9,760.8,-0.989,4707,0,0,16000
9266210,687714,862.2,765.8,-0.915,4609,0,0,16000
9299533,687715,858.7,770.7,-0.979,4472,0,0,16000
9332918,687716,856.2,775.4,-0.914,4570,0,0,16000
9366187,687717,852.8,779.1,-0.941,4569,0,0,16000
9399565,687718,849.7,782.9,-0.791,4615,0,0,16000
9432839,687719,845.3,786.0,-0.823,4603,0,0,16000
9466244,687720,841.4,789.2,-0.585,4614,0,0,16000
9499475,687721,836.5,789.7,-0.252,4670,0,0,16000
9534072,687722,832.3,789.1,-0.063,4672,0,0,16000
9566149,687723,829.9,788.5,-0.119,4851,0,0,16000
9599547,687724,828.1,787.9,-0.004,4819,0,0,16000
9632951,687725,826.7,786.5,0.022,4731,0,0,16000
9666106,687726,823.0,784.2,0.401,4686,0,0,16000
9699600,687727,821.2,781.3,0.514,4831,0,0,16000
9732850,687728,818.8,778.6,0.722,4821,0,0,16000
9766191,687729,816.9,775.7,0.680,4853,0,0,16000
9799477,687730,812.7,773.1,0.750,4958,0,0,16000
9832780,687731,808.9,769.2,0.649,4840,0,0,16000
9866216,687732,804.3,765.9,0.750,4966,0,0,16000
9899464,687733,800.3,762.0,0.719,5022,0,0,16000
9932857,687734,795.6,758.7,0.791,5128,0,0,16000
9966134,687735,793.0,756.4,0.805,4992,0,0,16000
9999454,687736,790.8,754.4,0.904,5128,0,0,16000
10032865,687737,788.7,752.2,0.921,5147,0,0,16000
10066178,687738,786.9,749.9,1.022,5135,0,0,16000
10099476,687739,786.5,749.0,0.925,5227,0,0,16000
10132784,687740,786.3,749.1,0.891,5115,0,0,16000
10166193,687741,786.0,748.9,0.931,5235,0,0,16000
10199429,687742,769.6,733.1,0.790,4366,0,0,16000
10235286,687743,766.8,730.7,-1.309,5426,0,0,16000
10266139,687744,766.0,733.5,-1.141,5344,0,0,16000
10299557,687745,763.2,736.1,-0.576,5292,0,0,16000
10332779,687746,757.7,735.9,-0.215,5304,0,0,16000
10366207,687747,750.6,735.8,0.102,5239,0,0,16000
10399524,687748,745.7,733.6,0.149,5294,0,0,16000
10432746,687749,740.2,732.3,0.314,5390,0,0,16000
10466221,687750,733.1,729.8,0.314,5201,0,0,16000
10499426,687751,726.5,728.2,0.237,5236,0,0,16000
10532775,687752,719.8,726.9,0.355,5239,0,0,16000
10566135,687753,715.4,724.4,0.376,5252,0,0,16000
10599522,687754,709.3,722.7,0.465,5331,0,0,16000
10632942,687755,704.3,720.2,0.505,5417,0,0,16000
10666147,687756,698.7,717.7,0.626,5211,0,0,16000
10699506,687757,694.2,713.0,0.607,5367,0,0,16000
10732837,687758,689.2,709.3,0.742,5719,0,0,16000
10766177,687759,685.4,704.7,0.817,5573,0,0,16000
10799539,687760,681.4,699.9,0.957,5744,0,0,16000
10832734,687761,678.9,694.8,0.926,5645,0,0,16000
10866222,687762,674.8,689.7,1.065,5686,0,0,16000
10899461,687763,672.8,684.0,0.997,5575,0,0,16000
10932871,687764,671.0,679.6,1.431,5626,0,0,16000
10966210,687765,674.0,674.7,-1.264,5779,0,0,16000
10999409,687766,678.3,670.8,-0.969,5610,0,0,16000
11032782,687767,683.3,666.1,-0.924,5731,0,0,16000
11066135,687768,687.3,661.8,-0.916,5862,0,0,16000
11099483,687769,691.7,657.1,-0.949,5819,0,0,16000
11132925,687770,694.5,652.4,-1.034,5982,0,0,16000
11166199,687771,695.9,646.6,-1.128,6007,0,0,16000
11199597,687772,697.6,640.4,-1.182,6240,0,0,16000
11232833,687773,699.1,634.7,-1.064,6199,0,0,16000
11266191,687774,701.4,628.8,-1.210,6187,0,0,16000
11299474,687775,702.3,622.5,-1.212,6147,0,0,16000
11332714,687776,703.3,616.5,-1.306,6203,0,0,16000
11367207,687777,704.1,610.1,-1.154,6317,0,0,16000
11399411,687778,707.3,604.4,-1.172,6405,0,0,16000
11432764,687779,709.9,598.4,-0.997,6517,0,0,16000
11466167,687780,714.0,594.0,-1.066,6387,0,0,16000
11499383,687781,716.6,588.1,-0.940,6114,0,0,16000
11534554,687782,720.5,582.7,-0.967,6343,0,0,16000
11566203,687783,723.6,577.1,-0.901,6428,0,0,16000
11599461,687784,727.4,571.7,-1.042,6631,0,0,16000
11632828,687785,728.5,565.4,-1.327,6510,0,0,16000
11666084,687786,728.4,558.8,-1.403,6621,0,0,16000
11699533,687787,729.0,553.2,-1.334,6929,0,0,16000
11732741,687788,730.1,547.2,-1.369,6849,0,0,16000
11766134,687789,730.4,540.8,-1.412,6857,0,0,16000
11799543,687790,730.4,534.3,-1.490,6686,0,0,16000
11832719,687791,729.9,528.4,-1.532,6713,0,0,16000
11866187,687792,729.6,522.3,1.536,6845,0,0,16000
11900774,687793,728.7,517.0,1.489,6972,0,0,16000
11932767,687794,727.5,511.3,1.407,6885,0,0,16000
11966193,687795,725.3,505.2,1.406,6814,0,0,16000
11999411,687796,723.3,499.3,1.363,6963,0,0,16000
12032999,687797,721.5,494.2,1.475,7010,0,0,16000
12066186,687798,720.9,488.8,1.491,7202,0,0,16000
12099470,687799,719.9,482.8,-1.547,7091,0,0,16000
12132896,687800,720.0,476.9,-1.567,7020,0,0,16000
12166113,687801,719.5,470.9,-1.473,7073,0,0,16000
12201023,687802,720.7,464.7,-1.530,7092,0,0,16000
12232811,687803,720.9,458.5,-1.472,6996,0,0,16000
12266142,687804,721.2,452.4,-1.498,7049,0,0,16000
12299473,687805,721.9,446.8,-1.476,7124,0,0,16000
12333164,687806,722.3,440.4,-1.463,7013,0,0,16000
12367217,687807,722.5,434.9,-1.433,7264,0,0,16000
12399485,687808,722.9,429.2,-1.435,7169,0,0,16000
12432809,687809,723.2,423.8,-1.449,7093,0,0,16000
12466752,687810,724.3,417.8,-1.389,6940,0,0,16000
12499613,687811,725.0,413.7,-1.292,6912,0,0,16000
12532803,687812,727.0,408.3,-1.287,7069,0,0,16000
12566034,687813,728.9,404.7,-1.106,6994,0,0,16000
12599559,687814,732.2,399.8,-0.931,6960,0,0,16000
12632725,687815,736.4,396.8,-0.900,7017,0,0,16000
12666105,687816,738.8,393.5,-0.960,6967,0,0,16000
12699453,687817,740.6,389.7,-0.916,7257,0,0,16000
12732767,687818,742.8,386.1,-0.958,7063,0,0,16000
12766123,687819,744.6,381.7,-1.045,6971,0,0,16000
12799479,687820,746.2,377.1,-1.080,6948,0,0,16000
12832714,687821,747.7,371.5,-1.119,6871,0,0,16000
12866133,687822,749.4,366.4,-1.227,6676,0,0,16000
12899443,687823,750.1,362.4,-1.104,6701,0,0,16000
12932723,687824,750.8,360.0,-1.172,6595,0,0,16000
12966463,687825,755.7,351.9,-1.299,5513,0,0,16000
12999410,687826,762.7,325.7,1.352,6383,0,0,16000
13032810,687827,762.6,326.0,-1.314,6760,0,0,16000
13066311,687828,762.0,326.7,-1.207,6862,0,0,16000
13099477,687829,758.8,329.9,-0.863,7107,0,0,16000
13132787,687830,756.5,331.4,-0.643,7071,0,0,16000
13166266,687831,755.5,332.4,-0.580,6865,0,0,16000
13199464,687832,753.5,333.3,-0.498,6851,0,0,16000
13234046,687833,752.4,333.5,-0.448,6807,0,0,16000
13266083,687834,751.1,333.7,-0.475,6674,0,0,16000
13299504,687835,699.5,344.7,-0.044,6945,0,0,16000
13332699,687836,695.8,345.3,-0.890,6891,0,0,16000
13366144,687837,694.0,347.1,-0.801,6882,0,0,16000
13399772,687838,690.4,349.5,-0.524,6751,0,0,16000
13432770,687839,685.3,353.1,-0.470,6508,0,0,16000
13466203,687840,680.1,356.0,-0.550,6455,0,0,16000
13499383,687841,674.4,360.4,-0.668,6599,0,0,16000
13532805,687842,668.5,365.6,-0.835,6349,0,0,16000
13566059,687843,665.9,371.6,-1.037,6461,0,0,16000
13599367,687844,665.6,377.7,-1.346,6209,0,0,16000
13632826,687845,664.6,384.0,-1.395,6468,0,0,16000
13666147,687846,663.6,389.4,-1.124,6489,0,0,16000
13700988,687847,662.2,390.9,-0.839,6457,0,0,16000
13732704,687848,657.4,393.0,-0.429,6690,0,0,16000
13766394,687849,654.3,394.7,-0.530,6513,0,0,16000
13799431,687850,649.2,397.9,-0.551,6509,0,0,16000
13832740,687851,645.3,401.9,-0.805,6522,0,0,16000
13866060,687852,642.4,407.4,-1.034,6521,0,0,16000
13899444,687853,641.7,413.2,-1.299,6376,0,0,16000
13932879,687854,642.4,418.4,-1.542,6758,0,0,16000
13966207,687855,643.8,424.2,-1.506,6502,0,0,16000
13999404,687856,643.9,429.3,-1.367,6488,0,0,16000
14032807,687857,642.8,434.0,-1.119,6678,0,0,16000
14066154,687858,638.5,437.4,-0.734,6424,0,0,16000
14099492,687859,633.9,441.0,-0.680,6564,0,0,16000
14132762,687860,630.1,445.1,-0.775,6550,0,0,16000
14166024,687861,626.9,449.5,-0.813,6349,0,0,16000
14199436,687862,623.1,454.6,-0.970,6471,0,0,16000
14232835,687863,620.3,460.3,-0.961,6402,0,0,16000
14266283,687864,617.4,465.0,-1.044,6401,0,0,16000
14299448,687865,615.9,470.0,-1.075,6394,0,0,16000
14332767,687866,614.2,476.1,-1.086,6647,0,0,16000
14366139,687867,612.9,480.7,-1.071,6481,0,0,16000
14399483,687868,610.6,486.0,-1.086,6470,0,0,16000
14432875,687869,608.2,492.0,-1.066,6424,0,0,16000
14466220,687870,606.1,497.1,-1.082,6422,0,0,16000
14499575,687871,603.4,502.1,-1.034,6335,0,0,16000
14532861,687872,600.5,507.4,-1.002,6256,0,0,16000
14566191,687873,597.3,512.7,-0.986,6059,0,0,16000
