# -- start of yaml config --
# ---
# app:
#   name: strand-cam-pylon
#   version: 0.11.1
#   git_hash: 313a43e8b8154508d78f5b914b2fc569781a68e7
# camera:
#   vendor: Basler
#   model: Basler-22117938
#   serial: "22117938"
#   width: 1280
#   height: 1024
# created_at: "2022-05-05T16:10:40.560538783+02:00"
# csv_rate_limit: ~
# object_detection_cfg:
#   do_update_background_model: false
#   polarity: DetectDark
#   alpha: 0.01
#   n_sigma: 7.0
#   bright_non_gaussian_cutoff: 255
#   bright_non_gaussian_replacement: 5
#   bg_update_interval: 200
#   diff_threshold: 30
#   use_cmp: true
#   max_num_points: 1
#   feature_window_size: 30
#   clear_fraction: 0.3
#   despeckle_threshold: 5
#   valid_region:
#     Circle:
#       center_x: 640
#       center_y: 512
#       radius: 512
# -- end of yaml config --
time_microseconds,frame,x_px,y_px,orientation_radians_mod_pi,central_moment,led_1,led_2,led_3
1233858,629575,463.3,895.8,-0.855,2467,0,0,16000
1266589,629576,466.7,891.7,-0.809,2520,0,0,16000
1299943,629577,470.8,887.6,-0.797,2591,0,0,16000
1333313,629578,474.4,882.5,-0.737,2621,0,0,16000
1366580,629579,479.5,878.9,-0.654,2706,0,0,16000
1399819,629580,484.0,875.4,-0.576,2698,0,0,16000
1433245,629581,489.0,872.4,-0.550,2718,0,0,16000
1466552,629582,493.1,869.7,-0.573,2691,0,0,16000
1500009,629583,497.0,866.5,-0.609,2790,0,0,16000
1533285,629584,501.0,863.5,-0.619,2830,0,0,16000
1566564,629585,504.6,859.8,-0.649,2811,0,0,16000
1599902,629586,509.0,857.2,-0.621,2704,0,0,16000
1633402,629587,513.3,853.9,-0.580,2873,0,0,16000
1666527,629588,518.1,851.1,-0.618,2953,0,0,16000
1700057,629589,521.9,847.5,-0.620,2905,0,0,16000
1733210,629590,526.2,844.9,-0.650,3080,0,0,16000
1766544,629591,529.8,841.8,-0.596,2975,0,0,16000
1800462,629592,534.0,839.8,-0.550,2946,0,0,16000
1833925,629593,538.3,837.6,-0.448,2937,0,0,16000
1866486,629594,543.7,835.7,-0.386,3207,0,0,16000
1900656,629595,547.6,833.8,-0.329,2730,0,0,16000
1933242,629596,553.0,832.4,-0.387,2552,0,0,16000
1966543,629597,559.1,830.1,-0.251,2542,0,0,16000
1999890,629598,564.4,829.9,-0.159,2829,0,0,16000
2033295,629599,568.8,829.9,-0.023,3121,0,0,16000
2066484,629600,574.0,830.1,-0.063,3140,0,0,16000
2100002,629601,579.1,830.0,-0.020,3231,0,0,16000
2133217,629602,584.5,830.3,-0.035,3240,0,0,16000
2166640,629603,589.7,830.4,0.102,3214,0,0,16000
2199956,629604,594.6,832.1,0.299,3248,0,0,16000
2233196,629605,598.6,834.3,0.481,3270,0,0,16000
2266565,629606,603.0,837.1,0.562,3217,0,0,16000
2299842,629607,605.4,839.6,0.645,3159,0,0,16000
2333221,629608,607.3,842.8,0.793,3190,0,0,16000
2366611,629609,609.7,846.1,0.863,3211,0,0,16000
2399865,629610,612.2,848.1,0.733,3236,0,0,16000
2433154,629611,615.6,849.5,0.522,3187,0,0,16000
2466485,629612,620.0,850.8,0.383,3198,0,0,16000
2500070,629613,624.8,852.7,0.441,3180,0,0,16000
2533355,629614,629.2,854.7,0.432,3183,0,0,16000
2566542,629615,634.0,856.2,0.431,3224,0,0,16000
2599859,629616,638.7,857.9,0.405,3131,0,0,16000
2633185,629617,642.5,860.4,0.504,3125,0,0,16000
2666491,629618,646.6,862.8,0.600,3076,0,0,16000
2699854,629619,649.2,865.8,0.966,2962,0,0,16000
2733164,629620,649.4,870.2,1.254,3145,0,0,16000
2766408,629621,649.3,874.9,1.341,3058,0,0,16000
2799849,629622,650.5,879.7,1.353,3090,0,0,16000
2833184,629623,650.8,884.1,1.326,2947,0,0,16000
2866434,629624,651.6,888.1,1.318,2940,0,0,16000
2899835,629625,651.8,891.7,1.361,2980,0,0,16000
2933122,629626,651.7,896.1,1.376,3007,0,0,16000
2966544,629627,651.3,900.3,1.472,2811,0,0,16000
2999956,629628,651.0,905.0,1.462,2809,0,0,16000
3033114,629629,650.8,909.4,1.565,2821,0,0,16000
3066533,629630,650.3,913.1,1.495,2823,0,0,16000
3099881,629631,650.2,915.2,1.480,2772,0,0,16000
3133276,629632,649.8,917.5,1.504,2682,0,0,16000
3166592,629633,649.3,921.4,1.529,2607,0,0,16000
3199916,629634,648.8,925.6,1.548,2624,0,0,16000
3233158,629635,648.9,929.6,-1.547,2711,0,0,16000
3266545,629636,647.9,933.0,-1.531,2693,0,0,16000
3299947,629637,646.1,936.8,-1.111,2754,0,0,16000
3333259,629638,642.4,938.3,-0.659,2749,0,0,16000
3366470,629639,637.9,939.8,-0.607,2519,0,0,16000
3399951,629640,633.2,942.0,-0.626,2578,0,0,16000
3433209,629641,629.4,944.9,-0.634,2451,0,0,16000
3466555,629642,624.9,947.9,-0.763,2515,0,0,16000
3499862,629643,621.7,950.7,-0.721,2493,0,0,16000
3533204,629644,617.5,952.4,-0.632,2412,0,0,16000
3566457,629645,613.0,952.9,-0.296,2452,0,0,16000
3599891,629646,608.0,951.8,-0.076,2490,0,0,16000
3633232,629647,602.4,950.9,0.002,2462,0,0,16000
3666499,629648,597.3,950.8,-0.054,2578,0,0,16000
3699955,629649,592.6,950.0,-0.021,2426,0,0,16000
3733273,629650,588.1,949.8,-0.062,2445,0,0,16000
3766532,629651,584.0,950.2,-0.119,2457,0,0,16000
3799892,629652,579.8,951.6,-0.318,2543,0,0,16000
3833282,629653,575.5,953.0,-0.400,2517,0,0,16000
3866567,629654,572.7,954.5,-0.529,2443,0,0,16000
3899853,629655,569.5,956.6,-0.685,2389,0,0,16000
3933192,629656,568.2,959.9,-1.037,2408,0,0,16000
3966794,629657,567.7,963.5,-1.303,2382,0,0,16000
3999955,629658,567.5,966.1,-1.438,2371,0,0,16000
4033246,629659,567.1,966.8,-1.379,2410,0,0,16000
4066512,629660,567.1,966.7,-1.319,2363,0,0,16000
4099920,629661,567.1,965.4,-1.052,2387,0,0,16000
4134784,629662,564.9,963.1,-0.214,2442,0,0,16000
4166617,629663,562.2,961.6,0.098,2306,0,0,16000
4199974,629664,558.8,958.7,0.223,2363,0,0,16000
4233196,629665,554.6,956.3,0.362,2468,0,0,16000
4266554,629666,550.1,953.1,0.336,2501,0,0,16000
4300023,629667,545.0,951.5,0.333,2567,0,0,16000
4333246,629668,539.6,948.6,0.268,2630,0,0,16000
4366609,629669,534.1,946.9,0.259,2616,0,0,16000
4399857,629670,529.2,945.7,0.272,2617,0,0,16000
4433171,629671,524.8,943.3,0.349,2565,0,0,16000
4466493,629672,520.2,941.2,0.374,2499,0,0,16000
4499869,629673,515.9,938.3,0.350,2406,0,0,16000
4533298,629674,510.9,936.0,0.424,2408,0,0,16000
4572649,629675,505.8,933.3,0.326,2515,0,0,16000
4599914,629676,500.2,931.6,0.349,2397,0,0,16000
4633224,629677,496.1,929.1,0.383,2425,0,0,16000
4666557,629678,491.0,927.3,0.353,2382,0,0,16000
4699993,629679,486.3,925.9,0.221,2350,0,0,16000
4733112,629680,480.9,925.5,0.053,2304,0,0,16000
4766449,629681,476.5,926.7,-0.069,2273,0,0,16000
4800088,629682,471.8,927.4,-0.193,2273,0,0,16000
4833248,629683,467.9,928.6,-0.176,2274,0,0,16000
4866680,629684,464.2,929.4,-0.178,2222,0,0,16000
4899907,629685,460.1,930.2,-0.191,2234,0,0,16000
4933384,629686,455.9,930.6,-0.172,2238,0,0,16000
4966565,629687,452.0,931.2,-0.221,2192,0,0,16000
4999926,629688,448.9,930.9,-0.074,2130,0,0,16000
5033357,629689,446.5,929.4,0.317,2151,0,0,16000
5066651,629690,444.9,926.7,0.500,2262,0,0,16000
5099947,629691,444.2,925.4,0.500,2236,0,0,16000
5133261,629692,444.4,925.4,0.502,2239,0,0,16000
5166570,629693,444.4,925.4,0.488,2196,0,0,16000
5199821,629694,444.4,925.4,0.513,2159,0,0,16000
5233253,629695,444.2,925.3,0.503,2139,0,0,16000
5266604,629696,444.3,925.4,0.508,2289,0,0,16000
5299853,629697,444.3,925.4,0.515,2201,0,0,16000
5333163,629698,444.2,925.3,0.489,2255,0,0,16000
5366661,629699,444.4,925.3,0.508,2254,0,0,16000
5399960,629700,444.1,924.8,0.786,2247,0,0,16000
5433395,629701,444.3,922.1,1.300,2269,0,0,16000
5466459,629702,446.3,919.2,-1.507,2263,0,0,16000
5499812,629703,449.5,915.8,-1.278,2352,0,0,16000
5533225,629704,451.1,912.3,-1.235,2381,0,0,16000
5566515,629705,453.1,908.9,-1.222,2479,0,0,16000
5599908,629706,454.3,905.0,-1.332,2419,0,0,16000
5633165,629707,455.0,900.6,-1.382,2500,0,0,16000
5666509,629708,455.6,896.0,-1.525,2472,0,0,16000
5700011,629709,455.8,891.1,1.477,2627,0,0,16000
5733336,629710,454.2,886.2,1.353,2569,0,0,16000
5766778,629711,452.8,881.1,1.275,2574,0,0,16000
5799899,629712,450.5,876.1,1.167,2715,0,0,16000
5833120,629713,448.4,871.1,1.088,2614,0,0,16000
5866574,629714,444.5,866.7,0.929,2580,0,0,16000
5899931,629715,440.9,862.2,0.802,2646,0,0,16000
5933300,629716,436.4,858.9,0.726,2660,0,0,16000
5966617,629717,432.0,856.1,0.586,2589,0,0,16000
5999928,629718,427.5,854.5,0.324,2605,0,0,16000
6033117,629719,422.5,853.7,0.232,2628,0,0,16000
6066502,629720,418.0,852.9,0.162,2487,0,0,16000
6100034,629721,413.8,852.9,0.141,2437,0,0,16000
6133228,629722,410.5,852.2,0.190,2431,0,0,16000
6166511,629723,407.8,850.8,0.283,2511,0,0,16000
6200214,629724,407.2,850.6,0.307,2446,0,0,16000
6233277,629725,407.2,850.6,0.308,2534,0,0,16000
6266667,629726,407.2,850.6,0.288,2548,0,0,16000
6299948,629727,406.3,850.1,0.339,2572,0,0,16000
6333148,629728,405.7,849.5,0.360,2562,0,0,16000
6366606,629729,406.1,849.6,0.386,2512,0,0,16000
6399936,629730,407.2,850.0,0.429,2546,0,0,16000
6433332,629731,407.0,850.0,0.406,2509,0,0,16000
6466557,629732,405.5,851.1,0.104,2549,0,0,16000
6499966,629733,403.6,852.6,-0.202,2461,0,0,16000
6533357,629734,400.4,854.0,-0.202,2416,0,0,16000
6566512,629735,397.0,856.1,-0.324,2359,0,0,16000
6600067,629736,394.1,858.9,-0.470,2307,0,0,16000
6633237,629737,392.3,861.5,-0.690,2378,0,0,16000
6666685,629738,391.1,864.1,-0.776,2410,0,0,16000
6699840,629739,390.9,864.8,-0.836,2343,0,0,16000
6733207,629740,390.8,865.1,-0.799,2398,0,0,16000
6766732,629741,390.8,864.9,-0.798,2383,0,0,16000
6799960,629742,390.8,864.9,-0.777,2433,0,0,16000
6833186,629743,390.7,864.9,-0.832,2353,0,0,16000
6866548,629744,390.5,865.8,-0.727,2395,0,0,16000
6899862,629745,389.4,867.0,-0.713,2551,0,0,16000
6933373,629746,390.0,866.2,-0.748,2414,0,0,16000
6966467,629747,390.5,865.4,-0.549,2328,0,0,16000
6999858,629748,389.0,864.3,-0.039,2263,0,0,16000
7033218,629749,386.4,861.8,0.273,2313,0,0,16000
7066543,629750,382.4,859.0,0.552,2379,0,0,16000
7099954,629751,378.7,855.9,0.565,2380,0,0,16000
7133242,629752,374.5,852.7,0.672,2280,0,0,16000
7167194,629753,370.4,849.3,0.694,2434,0,0,16000
7199857,629754,366.3,845.9,0.629,2416,0,0,16000
7233162,629755,361.9,843.3,0.586,2387,0,0,16000
7266996,629756,357.8,840.8,0.530,2289,0,0,16000
7299967,629757,354.4,838.8,0.535,2264,0,0,16000
7333210,629758,351.6,837.0,0.500,2354,0,0,16000
7366649,629759,348.6,835.5,0.520,2283,0,0,16000
7399862,629760,347.4,834.1,0.469,2260,0,0,16000
7433343,629761,347.5,834.0,0.427,2272,0,0,16000
7466523,629762,347.3,833.9,0.456,2340,0,0,16000
7499887,629763,347.2,833.9,0.468,2257,0,0,16000
7533099,629764,347.2,833.9,0.481,2289,0,0,16000
7566523,629765,347.1,833.9,0.438,2286,0,0,16000
7599861,629766,347.0,834.0,0.542,2417,0,0,16000
7633383,629767,347.1,834.0,0.502,2320,0,0,16000
7666577,629768,346.7,833.8,0.578,2256,0,0,16000
7699812,629769,347.1,833.8,0.444,2397,0,0,16000
7733486,629770,347.2,833.9,0.480,2397,0,0,16000
7766675,629771,347.1,833.8,0.468,2446,0,0,16000
7799930,629772,347.0,833.7,0.418,2292,0,0,16000
7833276,629773,346.9,833.6,0.461,2307,0,0,16000
7866567,629774,346.9,834.0,0.529,2198,0,0,16000
7899811,629775,347.0,833.9,0.523,2290,0,0,16000
7933565,629776,347.0,833.9,0.512,2174,0,0,16000
7966534,629777,346.9,833.9,0.514,2313,0,0,16000
7999848,629778,347.1,833.9,0.534,2260,0,0,16000
8033222,629779,346.2,833.8,0.603,2383,0,0,16000
8066461,629780,346.1,833.8,0.555,2398,0,0,16000
8099889,629781,346.7,834.3,0.603,2254,0,0,16000
8133157,629782,346.8,834.3,0.639,2373,0,0,16000
8166666,629783,346.8,834.3,0.656,2344,0,0,16000
8199993,629784,346.8,834.3,0.671,2400,0,0,16000
8233108,629785,346.8,834.1,0.675,2407,0,0,16000
8266625,629786,346.8,834.1,0.599,2461,0,0,16000
8299957,629787,346.6,833.9,0.602,2322,0,0,16000
8334199,629788,346.8,833.9,0.555,2415,0,0,16000
8367430,629789,346.8,833.9,0.587,2384,0,0,16000
8399956,629790,346.6,834.0,0.657,2361,0,0,16000
8434209,629791,346.9,833.9,0.614,2408,0,0,16000
8466529,629792,346.7,833.8,0.606,2418,0,0,16000
8499919,629793,346.6,833.8,0.622,2463,0,0,16000
8533197,629794,346.7,833.8,0.648,2473,0,0,16000
8566597,629795,346.8,833.9,0.601,2553,0,0,16000
8600591,629796,346.6,833.6,0.600,2419,0,0,16000
8633205,629797,346.6,833.6,0.549,2320,0,0,16000
8666472,629798,346.6,833.6,0.587,2282,0,0,16000
8700275,629799,346.8,833.6,0.586,2351,0,0,16000
8733236,629800,346.8,833.6,0.601,2391,0,0,16000
8766821,629801,346.7,833.6,0.570,2350,0,0,16000
8799801,629802,346.9,833.7,0.653,2487,0,0,16000
8833189,629803,346.8,833.7,0.606,2494,0,0,16000
8866486,629804,346.7,833.4,0.552,2324,0,0,16000
8899897,629805,346.7,833.5,0.581,2350,0,0,16000
8933364,629806,346.7,833.4,0.582,2293,0,0,16000
8966605,629807,346.8,833.5,0.613,2376,0,0,16000
8999938,629808,346.7,833.5,0.615,2363,0,0,16000
9033212,629809,346.7,833.7,0.636,2328,0,0,16000
9067300,629810,346.7,833.8,0.678,2378,0,0,16000
9099850,629811,346.7,833.9,0.712,2274,0,0,16000
9133077,629812,346.7,833.8,0.713,2324,0,0,16000
9166552,629813,346.8,833.8,0.677,2356,0,0,16000
9199886,629814,346.7,833.9,0.715,2338,0,0,16000
9233152,629815,346.7,833.8,0.691,2272,0,0,16000
9266491,629816,347.0,833.9,0.691,2411,0,0,16000
9299862,629817,346.7,833.7,0.676,2358,0,0,16000
9333146,629818,346.6,833.6,0.623,2387,0,0,16000
9366450,629819,346.5,833.7,0.664,2325,0,0,16000
9399848,629820,346.5,833.8,0.689,2466,0,0,16000
9433373,629821,346.6,833.6,0.629,2361,0,0,16000
9466533,629822,346.5,833.6,0.665,2444,0,0,16000
9499848,629823,346.6,833.7,0.651,2374,0,0,16000
9533227,629824,346.6,833.6,0.627,2431,0,0,16000
9566502,629825,346.6,833.6,0.634,2439,0,0,16000
9599888,629826,346.6,833.6,0.639,2494,0,0,16000
9633204,629827,346.8,833.5,0.597,2556,0,0,16000
9666705,629828,346.8,833.4,0.542,2401,0,0,16000
9699916,629829,346.7,833.4,0.582,2315,0,0,16000
9733216,629830,346.6,833.3,0.551,2285,0,0,16000
9766662,629831,346.7,833.3,0.556,2296,0,0,16000
9799861,629832,346.5,833.3,0.620,2374,0,0,16000
9833138,629833,346.7,833.4,0.619,2446,0,0,16000
9866488,629834,346.6,833.4,0.670,2310,0,0,16000
9899792,629835,346.8,833.5,0.616,2413,0,0,16000
9933406,629836,346.8,833.5,0.619,2363,0,0,16000
9966490,629837,346.6,833.5,0.646,2388,0,0,16000
9999773,629838,346.2,833.6,0.666,2329,0,0,16000
10033220,629839,346.3,833.5,0.686,2319,0,0,16000
10066379,629840,346.4,833.7,0.626,2467,0,0,16000
10100400,629841,346.3,833.6,0.641,2490,0,0,16000
10133129,629842,346.3,833.4,0.604,2376,0,0,16000
10166626,629843,346.2,833.5,0.664,2318,0,0,16000
10199842,629844,346.0,833.5,0.730,2332,0,0,16000
10233087,629845,346.0,833.5,0.709,2309,0,0,16000
10266867,629846,346.1,833.5,0.708,2291,0,0,16000
10299846,629847,346.4,833.3,0.583,2423,0,0,16000
10333215,629848,346.5,833.2,0.506,2385,0,0,16000
10367113,629849,346.5,833.2,0.563,2422,0,0,16000
10399926,629850,346.5,833.4,0.629,2367,0,0,16000
10433414,629851,346.5,833.4,0.609,2340,0,0,16000
10466547,629852,346.6,833.3,0.596,2348,0,0,16000
10500388,629853,346.5,833.3,0.592,2270,0,0,16000
10533151,629854,346.6,833.4,0.614,2340,0,0,16000
10566468,629855,346.5,833.4,0.602,2313,0,0,16000
10599961,629856,346.5,833.3,0.601,2371,0,0,16000
10633156,629857,346.5,833.4,0.611,2366,0,0,16000
10666537,629858,346.4,833.3,0.633,2318,0,0,16000
10699902,629859,346.4,833.4,0.632,2315,0,0,16000
10733147,629860,346.4,833.4,0.623,2375,0,0,16000
10766565,629861,346.4,833.4,0.619,2425,0,0,16000
10799788,629862,346.5,833.3,0.571,2415,0,0,16000
10833149,629863,346.4,833.1,0.554,2411,0,0,16000
10866446,629864,346.4,833.1,0.550,2342,0,0,16000
10899790,629865,346.5,833.1,0.561,2354,0,0,16000
10934008,629866,346.4,833.1,0.574,2376,0,0,16000
10966462,629867,346.2,833.1,0.576,2374,0,0,16000
10999880,629868,346.1,833.1,0.671,2336,0,0,16000
11033169,629869,346.1,833.3,0.660,2255,0,0,16000
11066427,629870,346.4,833.2,0.595,2407,0,0,16000
11100602,629871,346.3,833.2,0.626,2449,0,0,16000
11133186,629872,346.2,833.0,0.554,2378,0,0,16000
11166795,629873,346.2,833.1,0.597,2380,0,0,16000
11199910,629874,346.1,833.2,0.659,2207,0,0,16000
11233229,629875,345.6,833.2,0.750,2161,0,0,16000
11266725,629876,345.7,833.1,0.714,2128,0,0,16000
11299872,629877,346.0,833.2,0.701,2185,0,0,16000
11333781,629878,345.9,833.2,0.709,2264,0,0,16000
11366591,629879,345.9,833.2,0.750,2261,0,0,16000
11399809,629880,346.3,833.2,0.599,2421,0,0,16000
11433240,629881,346.2,833.1,0.611,2463,0,0,16000
11466503,629882,346.3,833.1,0.560,2418,0,0,16000
11499884,629883,346.3,833.0,0.556,2386,0,0,16000
11533263,629884,346.0,833.1,0.654,2285,0,0,16000
11566501,629885,345.7,833.1,0.707,2160,0,0,16000
11599949,629886,345.8,833.2,0.749,2201,0,0,16000
11633087,629887,345.9,833.1,0.675,2263,0,0,16000
11666711,629888,345.9,833.1,0.748,2241,0,0,16000
11700351,629889,346.0,833.2,0.716,2300,0,0,16000
11733128,629890,345.9,833.3,0.689,2236,0,0,16000
11766453,629891,346.4,833.1,0.565,2498,0,0,16000
11799787,629892,346.3,833.1,0.604,2465,0,0,16000
11833486,629893,346.4,833.2,0.613,2452,0,0,16000
11866451,629894,346.3,833.2,0.615,2435,0,0,16000
11900842,629895,346.4,833.1,0.586,2446,0,0,16000
11933571,629896,347.0,831.0,0.767,2432,0,0,16000
11966531,629897,347.1,829.7,1.138,2473,0,0,16000
11999803,629898,347.1,827.4,1.455,2496,0,0,16000
12033182,629899,348.1,823.4,-1.477,2449,0,0,16000
12066523,629900,349.6,819.3,-1.488,2414,0,0,16000
12101620,629901,350.9,815.9,-1.385,2583,0,0,16000
12133183,629902,351.9,811.9,-1.375,2615,0,0,16000
12166515,629903,352.9,808.6,-1.309,2651,0,0,16000
12199888,629904,354.7,803.9,-1.346,2622,0,0,16000
12233154,629905,355.7,800.3,-1.288,2615,0,0,16000
12266471,629906,357.5,796.1,-1.339,2620,0,0,16000
12299960,629907,358.8,791.7,-1.365,2636,0,0,16000
12333152,629908,360.1,787.0,-1.399,2677,0,0,16000
12366542,629909,361.5,782.3,-1.415,2776,0,0,16000
12401151,629910,362.3,777.5,-1.417,2659,0,0,16000
12433103,629911,363.8,773.2,-1.283,2733,0,0,16000
12466417,629912,366.4,769.3,-1.131,2794,0,0,16000
12499786,629913,369.7,766.3,-0.888,2810,0,0,16000
12533150,629914,374.1,764.3,-0.468,2764,0,0,16000
12566514,629915,379.3,763.6,-0.373,2821,0,0,16000
12599775,629916,384.1,762.3,-0.358,2890,0,0,16000
12633067,629917,388.6,760.8,-0.490,2865,0,0,16000
12666473,629918,391.2,757.5,-0.840,3050,0,0,16000
12699754,629919,392.3,753.7,-1.238,2941,0,0,16000
12733026,629920,392.7,748.7,-1.401,2939,0,0,16000
12767496,629921,392.7,743.9,-1.458,2959,0,0,16000
12799969,629922,392.1,740.6,1.559,2987,0,0,16000
12833201,629923,392.1,738.3,1.510,2955,0,0,16000
12866933,629924,392.1,735.9,1.502,3068,0,0,16000
12899902,629925,392.5,732.2,1.542,2998,0,0,16000
12933332,629926,392.9,727.7,-1.484,3152,0,0,16000
12966692,629927,393.1,722.8,-1.532,3089,0,0,16000
12999796,629928,392.1,717.3,1.552,3133,0,0,16000
13033117,629929,391.0,711.9,1.316,3101,0,0,16000
13066429,629930,388.4,707.3,1.121,3097,0,0,16000
13099801,629931,385.6,703.3,0.963,3137,0,0,16000
13133100,629932,381.6,700.6,0.658,2992,0,0,16000
13166534,629933,376.8,698.9,0.523,3012,0,0,16000
13199746,629934,372.5,696.4,0.483,2955,0,0,16000
13233058,629935,368.2,694.1,0.611,3036,0,0,16000
13266411,629936,364.1,690.4,0.571,2940,0,0,16000
13299849,629937,359.3,687.6,0.629,2885,0,0,16000
13334251,629938,355.1,684.4,0.604,3021,0,0,16000
13366374,629939,350.9,681.3,0.628,2923,0,0,16000
13399840,629940,346.6,678.0,0.693,2931,0,0,16000
13433610,629941,344.8,674.2,1.208,2860,0,0,16000
13467209,629942,346.0,669.9,1.543,2947,0,0,16000
13499814,629943,347.8,664.1,-1.551,2974,0,0,16000
13533170,629944,348.0,658.9,-1.533,2964,0,0,16000
13566922,629945,348.5,653.8,1.520,3023,0,0,16000
13599758,629946,347.0,648.8,1.359,3087,0,0,16000
13633058,629947,345.0,644.0,1.201,3076,0,0,16000
13666516,629948,343.2,639.5,1.242,3027,0,0,16000
13699772,629949,341.5,635.0,1.279,3010,0,0,16000
13733148,629950,340.8,630.5,1.320,2936,0,0,16000
13766458,629951,340.2,625.6,1.418,3097,0,0,16000
13799813,629952,340.8,621.0,1.489,3129,0,0,16000
13833047,629953,340.0,616.1,1.459,3054,0,0,16000
13866397,629954,339.4,611.5,1.383,3075,0,0,16000
13899853,629955,338.4,606.4,1.449,3102,0,0,16000
13933154,629956,338.1,601.4,1.431,3032,0,0,16000
13966639,629957,337.0,596.5,1.433,3053,0,0,16000
14000497,629958,336.5,591.5,1.310,3030,0,0,16000
14033626,629959,334.6,587.0,1.251,3079,0,0,16000
14066417,629960,333.1,582.3,1.209,3057,0,0,16000
14099983,629961,331.0,577.5,1.199,3021,0,0,16000
14133071,629962,329.5,573.1,1.095,2923,0,0,16000
14166393,629963,326.6,568.7,1.067,2977,0,0,16000
14199903,629964,324.5,564.1,1.035,2971,0,0,16000
14233161,629965,321.6,560.1,1.039,3024,0,0,16000
14266834,629966,319.5,555.8,1.035,3017,0,0,16000
14301379,629967,316.7,551.4,1.062,2895,0,0,16000
14333122,629968,314.8,547.1,1.014,2851,0,0,16000
14366522,629969,312.9,542.7,1.181,2843,0,0,16000
14401402,629970,312.5,538.2,1.319,2921,0,0,16000
14433290,629971,312.0,533.3,1.406,2873,0,0,16000
14466333,629972,312.4,528.2,1.481,2906,0,0,16000
14499861,629973,313.6,523.5,-1.391,2813,0,0,16000
14533042,629974,315.8,518.7,-1.281,3124,0,0,16000
14566804,629975,318.1,514.5,-1.214,3062,0,0,16000
14600565,629976,320.4,509.5,-1.230,2980,0,0,16000
14635138,629977,323.0,505.0,-1.154,3085,0,0,16000
14666417,629978,325.0,500.4,-1.167,3095,0,0,16000
14701964,629979,327.9,496.1,-1.122,3115,0,0,16000
14733074,629980,330.4,491.9,-0.966,3126,0,0,16000
14766399,629981,334.0,488.6,-0.929,3148,0,0,16000
14799746,629982,337.1,485.1,-0.889,3226,0,0,16000
14833063,629983,340.9,482.1,-0.832,3133,0,0,16000
14866403,629984,344.7,478.6,-0.793,3255,0,0,16000
14899834,629985,349.4,475.1,-0.762,3232,0,0,16000
